timestamp,PM₁₀ level  (µg/m³),NO level  (µg/m³),NO₂ level  (µg/m³),NOx level  (µg/m³),StationName,PostCodes
18-03-2020 15:00,19.2,68.69934,67.6249,172.96242,MAN1,M1 7EL
18-03-2020 16:00,18.3,68.89507,61.13111,166.76873,MAN1,M1 7EL
18-03-2020 17:00,40.8,69.51486,62.02352,168.61148,MAN1,M1 7EL
18-03-2020 18:00,32.5,105.20198,92.58233,253.88979,MAN1,M1 7EL
18-03-2020 19:00,35,69.48224,67.65297,174.19092,MAN1,M1 7EL
18-03-2020 20:00,34.2,70.98279,67.80915,176.64791,MAN1,M1 7EL
18-03-2020 21:00,34.2,75.22349,75.99763,191.33871,MAN1,M1 7EL
18-03-2020 22:00,34.2,94.33927,76.68304,221.33456,MAN1,M1 7EL
18-03-2020 23:00,33.3,154.78555,84.53219,321.86673,MAN1,M1 7EL
19-03-2020 00:00,34.2,170.44352,92.5158,353.85889,MAN1,M1 7EL
19-03-2020 01:00,35.8,91.77892,71.18459,211.9103,MAN1,M1 7EL
19-03-2020 02:00,21.7,50.08202,68.45707,145.24842,MAN1,M1 7EL
19-03-2020 03:00,30,25.61272,57.95292,97.22521,MAN1,M1 7EL
19-03-2020 04:00,30,46.42306,59.6143,130.79533,MAN1,M1 7EL
19-03-2020 05:00,29.2,21.56173,57.9116,90.97246,MAN1,M1 7EL
19-03-2020 06:00,30,48.74258,60.97796,135.71553,MAN1,M1 7EL
19-03-2020 07:00,40.8,125.22138,74.30242,266.30585,MAN1,M1 7EL
19-03-2020 08:00,46.7,176.34881,75.91263,346.31036,MAN1,M1 7EL
19-03-2020 09:00,66.7,239.8579,92.72303,460.50002,MAN1,M1 7EL
19-03-2020 10:00,39.2,124.69867,78.58904,269.791,MAN1,M1 7EL
19-03-2020 11:00,38.3,71.70908,63.17716,173.12956,MAN1,M1 7EL
19-03-2020 12:00,null,79.97441,67.36577,189.99149,MAN1,M1 7EL
19-03-2020 13:00,null,57.79197,52.38138,140.9945,MAN1,M1 7EL
19-03-2020 14:00,30.8,66.15531,67.95143,169.38815,MAN1,M1 7EL
19-03-2020 15:00,25.8,72.13379,70.41878,181.02238,MAN1,M1 7EL
19-03-2020 16:00,31.7,80.33378,70.60741,193.78415,MAN1,M1 7EL
19-03-2020 17:00,37.5,60.01348,61.0706,153.08999,MAN1,M1 7EL
19-03-2020 18:00,32.5,95.72101,78.27775,225.04792,MAN1,M1 7EL
19-03-2020 19:00,32.5,151.19346,100.64556,332.4723,MAN1,M1 7EL
19-03-2020 20:00,37.5,100.06603,86.5811,240.01353,MAN1,M1 7EL
19-03-2020 21:00,45,119.86361,86.92522,270.71353,MAN1,M1 7EL
19-03-2020 22:00,42.5,89.48118,73.18727,210.38982,MAN1,M1 7EL
19-03-2020 23:00,36.7,51.32345,72.3963,151.09116,MAN1,M1 7EL
20-03-2020 00:00,30.8,32.24459,53.7807,103.22171,MAN1,M1 7EL
20-03-2020 01:00,36.7,13.9596,44.82837,66.23278,MAN1,M1 7EL
20-03-2020 02:00,25,10.73144,36.09368,52.54832,MAN1,M1 7EL
20-03-2020 03:00,19.2,7.23063,28.37574,39.46256,MAN1,M1 7EL
20-03-2020 04:00,21.7,16.48977,25.82749,51.11145,MAN1,M1 7EL
20-03-2020 05:00,20,18.68187,32.88362,61.52875,MAN1,M1 7EL
20-03-2020 06:00,17.5,6.41269,30.29702,40.12968,MAN1,M1 7EL
20-03-2020 07:00,26.7,15.70455,37.44878,61.52875,MAN1,M1 7EL
20-03-2020 08:00,34.2,38.34527,51.63833,110.43358,MAN1,M1 7EL
20-03-2020 09:00,33.3,28.36634,34.60961,78.10405,MAN1,M1 7EL
20-03-2020 10:00,37.5,24.11302,28.3534,65.32619,MAN1,M1 7EL
20-03-2020 11:00,35,21.16842,29.58413,62.04192,MAN1,M1 7EL
20-03-2020 12:00,33.3,11.05862,18.34959,35.3059,MAN1,M1 7EL
20-03-2020 13:00,32.5,14.62486,26.22378,48.64825,MAN1,M1 7EL
20-03-2020 14:00,33.3,16.52249,25.1102,50.44434,MAN1,M1 7EL
20-03-2020 15:00,32.5,14.26496,24.31241,46.18505,MAN1,M1 7EL
20-03-2020 16:00,26.7,17.66761,26.94654,54.03651,MAN1,M1 7EL
20-03-2020 17:00,33.3,14.10137,24.51193,46.13373,MAN1,M1 7EL
20-03-2020 18:00,17.5,15.21378,31.17089,54.49836,MAN1,M1 7EL
20-03-2020 19:00,16.7,12.4982,29.63856,48.8022,MAN1,M1 7EL
20-03-2020 20:00,20.8,13.74148,30.4007,51.47067,MAN1,M1 7EL
20-03-2020 21:00,22.5,7.95043,26.55364,38.74413,MAN1,M1 7EL
20-03-2020 22:00,19.2,7.65597,25.31169,37.05067,MAN1,M1 7EL
20-03-2020 23:00,15,4.48234,21.71059,28.58341,MAN1,M1 7EL
21-03-2020 00:00,15.8,7.1652,23.39572,34.3822,MAN1,M1 7EL
21-03-2020 01:00,15,3.0145,16.68396,21.30613,MAN1,M1 7EL
21-03-2020 02:00,19.2,2.26088,15.08204,18.54867,MAN1,M1 7EL
21-03-2020 03:00,20,3.17833,13.41839,18.29176,MAN1,M1 7EL
21-03-2020 04:00,9.2,1.21235,8.52012,10.37903,MAN1,M1 7EL
21-03-2020 05:00,18.3,0.52426,9.11275,9.9166,MAN1,M1 7EL
21-03-2020 06:00,17.5,0.58979,12.35205,13.25639,MAN1,M1 7EL
21-03-2020 07:00,26.7,2.09704,11.68517,14.90059,MAN1,M1 7EL
21-03-2020 08:00,20.8,2.7196,12.32341,16.49341,MAN1,M1 7EL
21-03-2020 09:00,26.7,4.81665,15.58204,22.96747,MAN1,M1 7EL
21-03-2020 10:00,30.8,5.89794,14.79757,23.84095,MAN1,M1 7EL
21-03-2020 11:00,25,13.56526,19.48321,40.28298,MAN1,M1 7EL
21-03-2020 12:00,24.2,9.30564,15.58413,29.85257,MAN1,M1 7EL
21-03-2020 13:00,18.3,8.58478,12.78444,25.94758,MAN1,M1 7EL
21-03-2020 14:00,27.5,14.12229,17.24182,38.89569,MAN1,M1 7EL
21-03-2020 15:00,24.2,8.12605,15.64583,28.1056,MAN1,M1 7EL
21-03-2020 16:00,21.7,8.97797,19.68323,33.44926,MAN1,M1 7EL
21-03-2020 17:00,18.3,7.83115,21.54443,33.55202,MAN1,M1 7EL
21-03-2020 18:00,14.2,5.96347,17.98549,27.12935,MAN1,M1 7EL
21-03-2020 19:00,15.8,7.86392,20.82623,32.88407,MAN1,M1 7EL
21-03-2020 20:00,18.3,6.38943,21.18596,30.98296,MAN1,M1 7EL
21-03-2020 21:00,17.5,3.83366,18.3738,24.252,MAN1,M1 7EL
21-03-2020 22:00,16.7,8.91244,18.39641,32.06197,MAN1,M1 7EL
21-03-2020 23:00,19.2,10.0265,27.37554,42.74929,MAN1,M1 7EL
22-03-2020 00:00,20.8,6.97923,28.45126,39.15259,MAN1,M1 7EL
22-03-2020 01:00,17.5,11.9446,33.81713,52.13193,MAN1,M1 7EL
22-03-2020 02:00,19.2,4.39719,20.627,27.36926,MAN1,M1 7EL
22-03-2020 03:00,17.5,3.67526,15.09741,20.73273,MAN1,M1 7EL
22-03-2020 04:00,31.7,13.38846,29.88839,50.41707,MAN1,M1 7EL
22-03-2020 05:00,14.2,1.90326,14.67623,17.59453,MAN1,M1 7EL
22-03-2020 06:00,18.3,2.39548,17.21405,20.88707,MAN1,M1 7EL
22-03-2020 07:00,21.7,2.88771,19.44318,23.87094,MAN1,M1 7EL
22-03-2020 08:00,20.8,6.98956,25.19212,35.9093,MAN1,M1 7EL
22-03-2020 09:00,21.7,8.49904,17.47578,30.50747,MAN1,M1 7EL
22-03-2020 10:00,24.2,11.64927,16.29817,34.16013,MAN1,M1 7EL
22-03-2020 11:00,22.5,5.51289,11.14794,19.60092,MAN1,M1 7EL
22-03-2020 12:00,23.3,7.7443,13.53989,25.41432,MAN1,M1 7EL
22-03-2020 13:00,18.3,9.58193,17.66743,32.35953,MAN1,M1 7EL
22-03-2020 14:00,20.8,10.96016,19.15541,35.96074,MAN1,M1 7EL
22-03-2020 15:00,22.5,15.94801,24.88342,49.3367,MAN1,M1 7EL
22-03-2020 16:00,25.8,11.68208,22.47282,40.3851,MAN1,M1 7EL
22-03-2020 17:00,20,12.76497,23.12748,42.70017,MAN1,M1 7EL
22-03-2020 18:00,20,8.59749,22.93245,36.11508,MAN1,M1 7EL
22-03-2020 19:00,20.8,15.71831,33.46699,57.56806,MAN1,M1 7EL
22-03-2020 20:00,67.5,19.98424,34.90012,65.54218,MAN1,M1 7EL
22-03-2020 21:00,21.7,28.38484,47.58803,91.11084,MAN1,M1 7EL
22-03-2020 22:00,21.7,15.19327,25.98923,49.28525,MAN1,M1 7EL
22-03-2020 23:00,32.5,17.58875,34.40601,61.37506,MAN1,M1 7EL
23-03-2020 00:00,19.2,5.67697,20.31097,29.01554,MAN1,M1 7EL
23-03-2020 01:00,15.8,3.33015,14.87996,19.98612,MAN1,M1 7EL
23-03-2020 02:00,20.8,5.21432,15.3563,23.35148,MAN1,M1 7EL
23-03-2020 03:00,25,2.59621,12.55412,16.53491,MAN1,M1 7EL
23-03-2020 04:00,20.8,1.44599,12.66942,14.88657,MAN1,M1 7EL
23-03-2020 05:00,22.5,1.11735,14.92468,16.63793,MAN1,M1 7EL
23-03-2020 06:00,27.5,5.58677,33.67244,42.23871,MAN1,M1 7EL
23-03-2020 07:00,29.2,16.26736,51.29277,76.23571,MAN1,M1 7EL
23-03-2020 08:00,37.5,33.12626,49.96187,100.75477,MAN1,M1 7EL
23-03-2020 09:00,42.5,51.56261,64.80759,143.86915,MAN1,M1 7EL
23-03-2020 10:00,34.2,29.24839,39.26993,84.11684,MAN1,M1 7EL
23-03-2020 11:00,47.5,24.25316,35.75138,72.93903,MAN1,M1 7EL
23-03-2020 12:00,68.3,45.12139,45.32294,114.5081,MAN1,M1 7EL
23-03-2020 13:00,29.2,52.21987,59.16384,139.2332,MAN1,M1 7EL
23-03-2020 14:00,26.7,40.75056,52.33384,114.81716,MAN1,M1 7EL
23-03-2020 15:00,29.2,50.37953,58.58597,135.8335,MAN1,M1 7EL
23-03-2020 16:00,32.5,59.97563,64.9915,156.95285,MAN1,M1 7EL
23-03-2020 17:00,29.2,62.14461,67.17742,162.46448,MAN1,M1 7EL
23-03-2020 18:00,20.8,38.84449,56.28666,115.84738,MAN1,M1 7EL
23-03-2020 19:00,23.3,39.27171,57.79504,118.01082,MAN1,M1 7EL
23-03-2020 20:00,15.8,39.43603,63.4153,123.88303,MAN1,M1 7EL
23-03-2020 21:00,11.7,56.9522,69.26679,156.59227,MAN1,M1 7EL
23-03-2020 22:00,18.3,69.53886,79.94669,186.57145,MAN1,M1 7EL
23-03-2020 23:00,15,18.79784,51.79116,80.61412,MAN1,M1 7EL
24-03-2020 00:00,21.7,15.70869,48.54366,72.62997,MAN1,M1 7EL
24-03-2020 01:00,24.2,6.40685,36.18143,46.00512,MAN1,M1 7EL
24-03-2020 02:00,20.8,6.14355,26.06379,35.48377,MAN1,M1 7EL
24-03-2020 03:00,28.3,2.27092,24.67806,28.16009,MAN1,M1 7EL
24-03-2020 04:00,19.2,1.18483,19.99962,21.81633,MAN1,M1 7EL
24-03-2020 05:00,20.8,2.2051,22.20022,25.58132,MAN1,M1 7EL
24-03-2020 06:00,30,11.45333,50.41465,67.97618,MAN1,M1 7EL
24-03-2020 07:00,65.8,72.10992,78.19841,188.76541,MAN1,M1 7EL
24-03-2020 08:00,38.3,73.85425,76.03957,189.28116,MAN1,M1 7EL
24-03-2020 09:00,40.8,104.82432,72.49489,233.22327,MAN1,M1 7EL
24-03-2020 10:00,76.7,58.58314,59.27782,149.10404,MAN1,M1 7EL
24-03-2020 11:00,48.3,46.70195,50.52153,122.13019,MAN1,M1 7EL
24-03-2020 12:00,46.7,42.42341,58.0618,123.11012,MAN1,M1 7EL
24-03-2020 13:00,42.5,30.80551,43.33167,90.56614,MAN1,M1 7EL
24-03-2020 14:00,39.2,29.3903,43.43862,88.50313,MAN1,M1 7EL
24-03-2020 15:00,28.3,25.90165,32.90265,72.61795,MAN1,M1 7EL
24-03-2020 16:00,13.3,26.19785,41.57729,81.74677,MAN1,M1 7EL
24-03-2020 17:00,28.3,39.75754,58.43598,119.3967,MAN1,M1 7EL
24-03-2020 18:00,39.2,35.05115,56.00779,109.75213,MAN1,M1 7EL
24-03-2020 19:00,45,26.46115,47.25946,87.83265,MAN1,M1 7EL
24-03-2020 20:00,45,22.87375,51.8317,86.90429,MAN1,M1 7EL
24-03-2020 21:00,37.5,28.43586,43.56113,87.16217,MAN1,M1 7EL
24-03-2020 22:00,40.8,16.32429,39.69671,64.72694,MAN1,M1 7EL
24-03-2020 23:00,38.3,16.3572,38.66632,63.74701,MAN1,M1 7EL
25-03-2020 00:00,38.3,11.0913,28.7924,45.79882,MAN1,M1 7EL
25-03-2020 01:00,33.3,6.02076,27.67359,36.9053,MAN1,M1 7EL
25-03-2020 02:00,28.3,5.20774,22.22424,30.20933,MAN1,M1 7EL
25-03-2020 03:00,33.3,4.94406,24.9007,32.48149,MAN1,M1 7EL
25-03-2020 04:00,29.2,3.329,19.73439,24.83878,MAN1,M1 7EL
25-03-2020 05:00,25,2.70275,23.17333,27.3175,MAN1,M1 7EL
25-03-2020 06:00,29.2,10.64621,38.46596,54.78991,MAN1,M1 7EL
25-03-2020 07:00,40,47.03448,78.82484,150.94337,MAN1,M1 7EL
25-03-2020 08:00,38.3,73.23799,84.03814,196.33482,MAN1,M1 7EL
25-03-2020 09:00,32.5,75.34745,83.02419,198.55534,MAN1,M1 7EL
25-03-2020 10:00,36.7,83.55459,81.8525,209.96775,MAN1,M1 7EL
25-03-2020 11:00,39.2,61.86665,70.12854,164.98942,MAN1,M1 7EL
25-03-2020 12:00,43.3,38.62958,62.53564,121.76684,MAN1,M1 7EL
25-03-2020 13:00,29.2,36.25643,47.01602,102.60844,MAN1,M1 7EL
25-03-2020 14:00,34.2,37.31116,59.135,116.34465,MAN1,M1 7EL
25-03-2020 15:00,34.2,41.89266,52.41998,116.65449,MAN1,M1 7EL
25-03-2020 16:00,33.3,41.99154,55.31512,119.70124,MAN1,M1 7EL
25-03-2020 17:00,32.5,44.06804,56.00418,123.57423,MAN1,M1 7EL
25-03-2020 18:00,32.5,97.23315,98.31791,247.40667,MAN1,M1 7EL
25-03-2020 19:00,40.8,116.35018,86.8213,265.22243,MAN1,M1 7EL
25-03-2020 20:00,45.8,123.66739,99.14953,288.77021,MAN1,M1 7EL
25-03-2020 21:00,45,55.30754,86.48578,171.28948,MAN1,M1 7EL
25-03-2020 22:00,50.8,47.89145,88.71669,162.14922,MAN1,M1 7EL
25-03-2020 23:00,41.7,34.64137,74.12464,127.24066,MAN1,M1 7EL
26-03-2020 00:00,35.8,25.11582,63.83986,102.35024,MAN1,M1 7EL
26-03-2020 01:00,49.2,14.03979,60.99303,82.5204,MAN1,M1 7EL
26-03-2020 02:00,37.5,11.09099,57.24173,74.24768,MAN1,M1 7EL
26-03-2020 03:00,35,19.01313,57.40029,86.55335,MAN1,M1 7EL
26-03-2020 04:00,44.2,19.2772,54.77209,84.33006,MAN1,M1 7EL
26-03-2020 05:00,45,38.42237,49.87282,108.78629,MAN1,M1 7EL
26-03-2020 06:00,50.8,69.58278,60.21006,166.90217,MAN1,M1 7EL
26-03-2020 07:00,75,107.8071,71.45305,236.75496,MAN1,M1 7EL
26-03-2020 08:00,79.2,148.9692,76.84718,305.26344,MAN1,M1 7EL
26-03-2020 09:00,67.5,267.9003,96.54994,507.32467,MAN1,M1 7EL
26-03-2020 10:00,49.2,117.34667,102.48099,282.41005,MAN1,M1 7EL
26-03-2020 11:00,49.2,52.02204,54.25208,134.0181,MAN1,M1 7EL
26-03-2020 12:00,55,14.12781,38.26319,59.92553,MAN1,M1 7EL
26-03-2020 13:00,null,8.64833,25.56949,38.83009,MAN1,M1 7EL
26-03-2020 14:00,25,15.1841,35.66119,58.94314,MAN1,M1 7EL
26-03-2020 15:00,34.2,11.15701,34.54563,51.65281,MAN1,M1 7EL
26-03-2020 16:00,39.2,13.89675,38.77259,60.08064,MAN1,M1 7EL
26-03-2020 17:00,40,9.34152,36.91571,51.23917,MAN1,M1 7EL
26-03-2020 18:00,44.2,10.52984,50.19136,66.33689,MAN1,M1 7EL
26-03-2020 19:00,45.8,8.45028,43.71123,56.66815,MAN1,M1 7EL
26-03-2020 20:00,34.2,7.55904,42.33744,53.92781,MAN1,M1 7EL
26-03-2020 21:00,42.5,22.9742,58.46196,93.68858,MAN1,M1 7EL
26-03-2020 22:00,44.2,11.124,39.71499,56.77156,MAN1,M1 7EL
26-03-2020 23:00,42.5,6.13966,42.08369,51.49769,MAN1,M1 7EL
27-03-2020 00:00,40.8,4.02709,21.22861,27.40339,MAN1,M1 7EL
27-03-2020 01:00,45,6.3911,45.42087,55.22042,MAN1,M1 7EL
27-03-2020 02:00,42.5,20.62783,57.20695,88.83585,MAN1,M1 7EL
27-03-2020 03:00,44.2,12.16513,42.69349,61.34644,MAN1,M1 7EL
27-03-2020 04:00,43.3,6.57843,26.82462,36.9114,MAN1,M1 7EL
27-03-2020 05:00,40,1.05784,24.46965,26.09165,MAN1,M1 7EL
27-03-2020 06:00,49.2,3.3388,23.66422,28.78364,MAN1,M1 7EL
27-03-2020 07:00,46.7,5.19002,26.93449,34.8924,MAN1,M1 7EL
27-03-2020 08:00,42.5,15.33865,37.05097,60.5699,MAN1,M1 7EL
27-03-2020 09:00,51.7,30.74341,50.9633,98.10253,MAN1,M1 7EL
27-03-2020 10:00,50.8,21.02452,41.43034,73.66749,MAN1,M1 7EL
27-03-2020 11:00,48.3,23.40466,36.79724,72.68388,MAN1,M1 7EL
27-03-2020 12:00,47.5,12.79322,35.31106,54.92706,MAN1,M1 7EL
27-03-2020 13:00,37.5,13.45437,37.14462,57.77436,MAN1,M1 7EL
27-03-2020 14:00,52.5,11.30564,29.20539,46.54046,MAN1,M1 7EL
27-03-2020 15:00,50.8,7.20652,26.84517,37.89501,MAN1,M1 7EL
27-03-2020 16:00,40,8.26436,30.19301,42.86485,MAN1,M1 7EL
27-03-2020 17:00,33.3,7.04123,25.13138,35.92779,MAN1,M1 7EL
27-03-2020 18:00,30.8,4.85944,24.12814,31.57918,MAN1,M1 7EL
27-03-2020 19:00,35,7.60321,35.40006,47.05815,MAN1,M1 7EL
27-03-2020 20:00,33.3,10.94201,40.47916,57.25667,MAN1,M1 7EL
27-03-2020 21:00,30,4.56193,32.60854,39.6034,MAN1,M1 7EL
27-03-2020 22:00,27.5,2.94211,23.08178,27.59295,MAN1,M1 7EL
27-03-2020 23:00,40,3.14046,27.74749,32.56279,MAN1,M1 7EL
28-03-2020 00:00,40.8,2.94211,17.64602,22.15719,MAN1,M1 7EL
28-03-2020 01:00,40.8,1.32424,13.17411,15.20457,MAN1,M1 7EL
28-03-2020 02:00,30.8,0.5297,5.97804,6.79022,MAN1,M1 7EL
28-03-2020 03:00,21.7,0.39727,7.06226,7.6714,MAN1,M1 7EL
28-03-2020 04:00,17.5,0.79454,5.93478,7.15306,MAN1,M1 7EL
28-03-2020 05:00,11.7,0.33106,5.6606,6.16822,MAN1,M1 7EL
28-03-2020 06:00,10.8,2.58226,12.67923,16.63864,MAN1,M1 7EL
28-03-2020 07:00,10.8,6.15771,18.65222,28.09391,MAN1,M1 7EL
28-03-2020 08:00,22.5,2.2181,12.66743,16.06847,MAN1,M1 7EL
28-03-2020 09:00,19.2,3.50923,11.15423,16.53497,MAN1,M1 7EL
28-03-2020 10:00,30,3.64165,11.52136,17.10515,MAN1,M1 7EL
28-03-2020 11:00,47.5,3.60855,11.36478,16.89781,MAN1,M1 7EL
28-03-2020 12:00,45.8,2.44984,7.80256,11.55893,MAN1,M1 7EL
28-03-2020 13:00,22.5,3.24438,11.61216,16.58681,MAN1,M1 7EL
28-03-2020 14:00,20,5.85975,16.72473,25.70955,MAN1,M1 7EL
28-03-2020 15:00,27.5,3.70787,11.10883,16.79414,MAN1,M1 7EL
28-03-2020 16:00,25,7.15088,15.72986,26.69439,MAN1,M1 7EL
28-03-2020 17:00,22.5,6.55498,16.33257,26.38339,MAN1,M1 7EL
28-03-2020 18:00,30,4.4362,14.24244,21.04451,MAN1,M1 7EL
28-03-2020 19:00,22.5,3.11196,14.51056,19.28217,MAN1,M1 7EL
28-03-2020 20:00,21.7,7.15088,17.90688,28.87141,MAN1,M1 7EL
28-03-2020 21:00,20.8,8.3758,21.62674,34.46946,MAN1,M1 7EL
28-03-2020 22:00,12.5,5.19763,15.14827,23.11786,MAN1,M1 7EL
28-03-2020 23:00,15.8,6.58808,20.73951,30.8411,MAN1,M1 7EL
29-03-2020 00:00,16.7,3.93961,12.41218,18.45283,MAN1,M1 7EL
29-03-2020 01:00,15.8,0.97253,7.29694,8.78813,MAN1,M1 7EL
29-03-2020 02:00,15.8,1.06094,5.27573,6.90249,MAN1,M1 7EL
29-03-2020 03:00,17.5,0.59678,4.03472,5.05144,MAN1,M1 7EL
29-03-2020 04:00,14.2,0.49732,3.28553,4.04808,MAN1,M1 7EL
29-03-2020 05:00,15,0.56363,3.80664,4.67086,MAN1,M1 7EL
29-03-2020 06:00,15.8,0.62994,4.48345,5.44933,MAN1,M1 7EL
29-03-2020 07:00,17.5,2.71867,10.36299,14.53155,MAN1,M1 7EL
29-03-2020 08:00,43.3,11.23936,22.41694,39.65038,MAN1,M1 7EL
29-03-2020 09:00,null,10.07896,18.59117,34.04536,MAN1,M1 7EL
29-03-2020 10:00,null,4.67478,11.67123,18.83912,MAN1,M1 7EL
29-03-2020 11:00,null,4.24377,10.72325,17.23027,MAN1,M1 7EL
29-03-2020 12:00,null,3.97854,13.20587,19.30621,MAN1,M1 7EL
29-03-2020 13:00,19.2,4.01169,12.37656,18.52773,MAN1,M1 7EL
29-03-2020 14:00,24.2,6.36566,11.933,21.69354,MAN1,M1 7EL
29-03-2020 15:00,14.2,8.75278,20.83221,34.25295,MAN1,M1 7EL
29-03-2020 16:00,11.7,7.95707,18.0561,30.25677,MAN1,M1 7EL
29-03-2020 17:00,20,5.6031,15.48956,24.08086,MAN1,M1 7EL
29-03-2020 18:00,19.2,28.74492,33.92838,78.00331,MAN1,M1 7EL
29-03-2020 19:00,18.3,38.59179,48.30835,107.4816,MAN1,M1 7EL
29-03-2020 20:00,17.5,45.65369,46.35488,116.35623,MAN1,M1 7EL
29-03-2020 21:00,13.3,30.27002,47.10754,93.52093,MAN1,M1 7EL
29-03-2020 22:00,19.2,90.41221,79.13559,217.76572,MAN1,M1 7EL
29-03-2020 23:00,18.3,49.56592,52.13715,128.13717,MAN1,M1 7EL
30-03-2020 00:00,11.7,24.1696,46.3931,83.45264,MAN1,M1 7EL
30-03-2020 01:00,17.5,17.53117,38.73124,65.612,MAN1,M1 7EL
30-03-2020 02:00,15.8,8.36715,37.10703,49.93648,MAN1,M1 7EL
30-03-2020 03:00,22.5,8.03512,41.56532,53.88567,MAN1,M1 7EL
30-03-2020 04:00,23.3,17.8632,52.99696,80.38682,MAN1,M1 7EL
30-03-2020 05:00,36.7,15.87102,47.84143,72.17666,MAN1,M1 7EL
30-03-2020 06:00,36.7,34.63071,64.38876,117.48843,MAN1,M1 7EL
30-03-2020 07:00,39.2,75.70279,66.0025,182.07849,MAN1,M1 7EL
30-03-2020 08:00,41.7,74.34147,65.95934,179.94801,MAN1,M1 7EL
30-03-2020 09:00,24.2,46.35136,49.48316,120.55425,MAN1,M1 7EL
30-03-2020 10:00,26.7,19.68937,40.27194,70.46188,MAN1,M1 7EL
30-03-2020 11:00,28.3,27.72449,44.47584,86.98613,MAN1,M1 7EL
30-03-2020 12:00,37.5,16.36907,33.15168,58.25057,MAN1,M1 7EL
30-03-2020 13:00,20.8,13.84564,35.87769,57.10738,MAN1,M1 7EL
30-03-2020 14:00,30,13.04877,36.68384,56.69168,MAN1,M1 7EL
30-03-2020 15:00,29.2,18.06242,44.1176,71.81292,MAN1,M1 7EL
30-03-2020 16:00,30.8,12.2187,38.21642,56.95149,MAN1,M1 7EL
30-03-2020 17:00,10,7.23825,27.45808,38.55658,MAN1,M1 7EL
30-03-2020 18:00,15.8,9.06441,28.65916,42.55773,MAN1,M1 7EL
30-03-2020 19:00,7.5,18.66007,32.49682,61.10854,MAN1,M1 7EL
30-03-2020 20:00,13.3,37.81819,46.71844,104.70553,MAN1,M1 7EL
30-03-2020 21:00,14.2,25.86512,42.65016,82.30945,MAN1,M1 7EL
30-03-2020 22:00,20,12.31831,30.32119,49.209,MAN1,M1 7EL
30-03-2020 23:00,19.2,21.61514,39.03391,72.17666,MAN1,M1 7EL
31-03-2020 00:00,18.3,22.74404,40.31681,75.19052,MAN1,M1 7EL
31-03-2020 01:00,10,12.36956,36.66854,55.63492,MAN1,M1 7EL
31-03-2020 02:00,9.2,13.06784,19.50396,39.54103,MAN1,M1 7EL
31-03-2020 03:00,6.7,7.91386,21.47547,33.60988,MAN1,M1 7EL
31-03-2020 04:00,4.2,13.4336,30.5453,51.1432,MAN1,M1 7EL
31-03-2020 05:00,5.8,1.19705,16.63437,18.46982,MAN1,M1 7EL
31-03-2020 06:00,14.2,3.72417,30.91717,36.62748,MAN1,M1 7EL
31-03-2020 07:00,7.5,22.04574,47.30814,81.11114,MAN1,M1 7EL
31-03-2020 08:00,7.5,20.54943,48.66597,80.17464,MAN1,M1 7EL
31-03-2020 09:00,18.3,9.70944,31.365,46.2526,MAN1,M1 7EL
31-03-2020 10:00,14.2,5.08748,25.86121,33.6619,MAN1,M1 7EL
31-03-2020 11:00,16.7,7.48159,21.56597,33.03757,MAN1,M1 7EL
31-03-2020 12:00,21.7,10.0087,27.36826,42.71472,MAN1,M1 7EL
31-03-2020 13:00,15,7.28208,29.36386,40.52956,MAN1,M1 7EL
31-03-2020 14:00,26.7,13.16759,43.28373,63.47376,MAN1,M1 7EL
31-03-2020 15:00,15,11.77103,28.04786,46.09652,MAN1,M1 7EL
31-03-2020 16:00,16.7,7.31533,28.4284,39.64509,MAN1,M1 7EL
31-03-2020 17:00,23.3,9.37692,33.74785,48.1256,MAN1,M1 7EL
31-03-2020 18:00,16.7,10.80674,30.35886,46.92896,MAN1,M1 7EL
31-03-2020 19:00,16.7,8.08011,31.62608,44.01541,MAN1,M1 7EL
31-03-2020 20:00,15,10.57398,30.24751,46.46071,MAN1,M1 7EL
31-03-2020 21:00,17.5,80.03635,56.15044,178.87113,MAN1,M1 7EL
31-03-2020 22:00,17.5,38.17272,51.6119,110.14258,MAN1,M1 7EL
31-03-2020 23:00,14.2,39.86854,42.03996,103.17087,MAN1,M1 7EL
