timestamp,NO₂ level  (µg/m³),NO level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),StationName,PostCodes
06-03-2020 01:00,35.13649,18.28945,63.17992,21.3,STK5,SK7 4BA
06-03-2020 02:00,29.01889,6.45952,38.92335,17.4,STK5,SK7 4BA
06-03-2020 03:00,18.4053,3.11709,23.18478,16.4,STK5,SK7 4BA
06-03-2020 04:00,15.99255,2.70398,20.1386,14.5,STK5,SK7 4BA
06-03-2020 05:00,21.04404,10.74083,37.51308,13.5,STK5,SK7 4BA
06-03-2020 06:00,32.91462,28.01628,75.87232,13.5,STK5,SK7 4BA
06-03-2020 07:00,53.45383,98.24477,204.09371,20.3,STK5,SK7 4BA
06-03-2020 08:00,66.04192,128.6646,263.32489,25.1,STK5,SK7 4BA
06-03-2020 09:00,69.80823,147.14182,295.42255,32.9,STK5,SK7 4BA
06-03-2020 10:00,54.84841,89.71971,192.41671,81.2,STK5,SK7 4BA
06-03-2020 11:00,44.16045,30.98316,91.6673,52.2,STK5,SK7 4BA
06-03-2020 12:00,42.49999,33.57448,93.98013,78.3,STK5,SK7 4BA
06-03-2020 13:00,35.5095,28.01628,78.46721,62.8,STK5,SK7 4BA
06-03-2020 14:00,32.38979,14.12081,54.0414,63.8,STK5,SK7 4BA
06-03-2020 15:00,29.43163,11.30416,46.76443,48.3,STK5,SK7 4BA
06-03-2020 16:00,23.60933,6.27174,33.22587,34.8,STK5,SK7 4BA
06-03-2020 17:00,35.03831,5.18264,42.98491,34.8,STK5,SK7 4BA
06-03-2020 18:00,35.03479,5.2953,43.15414,18.4,STK5,SK7 4BA
06-03-2020 19:00,38.57449,3.94331,44.62082,25.1,STK5,SK7 4BA
06-03-2020 20:00,44.37784,5.9713,53.5337,17.4,STK5,SK7 4BA
06-03-2020 21:00,50.55476,5.06997,58.32861,23.2,STK5,SK7 4BA
06-03-2020 22:00,37.60487,2.47865,41.40541,26.1,STK5,SK7 4BA
06-03-2020 23:00,26.81744,1.08911,28.48738,21.3,STK5,SK7 4BA
07-03-2020 00:00,28.39107,1.27688,30.34893,18.4,STK5,SK7 4BA
07-03-2020 01:00,18.93302,1.42898,21.12408,16.4,STK5,SK7 4BA
07-03-2020 02:00,10.85381,1.50419,13.16019,16.4,STK5,SK7 4BA
07-03-2020 03:00,8.11684,0.52647,8.92408,10.6,STK5,SK7 4BA
07-03-2020 04:00,5.56693,0.7897,6.77778,13.5,STK5,SK7 4BA
07-03-2020 05:00,3.71718,0.33844,4.23611,14.5,STK5,SK7 4BA
07-03-2020 06:00,4.67618,0.37605,5.25278,9.7,STK5,SK7 4BA
07-03-2020 07:00,5.907,0.75209,7.06019,9.7,STK5,SK7 4BA
07-03-2020 08:00,6.47181,0.75209,7.625,6.8,STK5,SK7 4BA
07-03-2020 09:00,7.42257,1.05293,9.03704,6.8,STK5,SK7 4BA
07-03-2020 10:00,7.46256,1.5794,9.88426,14.5,STK5,SK7 4BA
07-03-2020 11:00,7.29311,1.5794,9.71482,17.4,STK5,SK7 4BA
07-03-2020 12:00,6.4506,1.42898,8.64167,16.4,STK5,SK7 4BA
07-03-2020 13:00,6.85186,1.24095,8.75463,8.7,STK5,SK7 4BA
07-03-2020 14:00,8.15565,1.09053,9.82778,13.5,STK5,SK7 4BA
07-03-2020 15:00,6.18233,0.97772,7.68148,17.4,STK5,SK7 4BA
07-03-2020 16:00,5.56811,0.75209,6.7213,19.3,STK5,SK7 4BA
07-03-2020 17:00,5.62694,0.67688,6.66482,15.5,STK5,SK7 4BA
07-03-2020 18:00,4.33494,0.45126,5.02685,15.5,STK5,SK7 4BA
07-03-2020 19:00,3.25943,0.52647,4.06667,14.5,STK5,SK7 4BA
07-03-2020 20:00,2.80994,0.45126,3.50185,18.4,STK5,SK7 4BA
07-03-2020 21:00,2.24748,0.37605,2.82408,12.6,STK5,SK7 4BA
07-03-2020 22:00,2.47341,0.37605,3.05,13.5,STK5,SK7 4BA
07-03-2020 23:00,1.17787,0.26323,1.58148,12.6,STK5,SK7 4BA
08-03-2020 00:00,1.85093,0.41365,2.48519,11.6,STK5,SK7 4BA
08-03-2020 01:00,1.62819,0.37654,2.20554,8.7,STK5,SK7 4BA
08-03-2020 02:00,1.06622,0.26358,1.47036,10.6,STK5,SK7 4BA
08-03-2020 03:00,1.06267,0.37654,1.64002,6.8,STK5,SK7 4BA
08-03-2020 04:00,1.51627,0.33889,2.03589,3.9,STK5,SK7 4BA
08-03-2020 05:00,3.83018,0.4895,4.58074,6.8,STK5,SK7 4BA
08-03-2020 06:00,2.30445,0.45185,2.99728,10.6,STK5,SK7 4BA
08-03-2020 07:00,null,null,null,7.7,STK5,SK7 4BA
08-03-2020 08:00,null,null,null,5.8,STK5,SK7 4BA
08-03-2020 09:00,null,null,null,7.7,STK5,SK7 4BA
08-03-2020 10:00,null,null,null,11.6,STK5,SK7 4BA
08-03-2020 11:00,6.31967,0.45185,7.01249,10.6,STK5,SK7 4BA
08-03-2020 12:00,3.95157,0.22592,4.29798,9.7,STK5,SK7 4BA
08-03-2020 13:00,4.82422,0.05021,4.9012,13.5,STK5,SK7 4BA
08-03-2020 14:00,7.28816,0.22592,7.63457,11.6,STK5,SK7 4BA
08-03-2020 15:00,5.86843,0.41419,6.50352,12.6,STK5,SK7 4BA
08-03-2020 16:00,6.21248,0.26358,6.61663,14.5,STK5,SK7 4BA
08-03-2020 17:00,5.13562,0.33889,5.65524,15.5,STK5,SK7 4BA
08-03-2020 18:00,5.36183,0.33889,5.88145,14.5,STK5,SK7 4BA
08-03-2020 19:00,6.54825,0.37654,7.1256,13.5,STK5,SK7 4BA
08-03-2020 20:00,17.87505,1.65677,20.4154,7.7,STK5,SK7 4BA
08-03-2020 21:00,11.51776,0.60246,12.44152,4.8,STK5,SK7 4BA
08-03-2020 22:00,8.5865,0.30123,9.04838,6.8,STK5,SK7 4BA
08-03-2020 23:00,15.69553,0.82839,16.96571,10.6,STK5,SK7 4BA
09-03-2020 00:00,5.70588,0.18827,5.99455,6.8,STK5,SK7 4BA
09-03-2020 01:00,3.84207,0.26392,4.24674,8.7,STK5,SK7 4BA
09-03-2020 02:00,7.57207,0.49014,8.32361,9.7,STK5,SK7 4BA
09-03-2020 03:00,3.27346,0.33933,3.79376,9.7,STK5,SK7 4BA
09-03-2020 04:00,3.33127,0.30163,3.79376,12.6,STK5,SK7 4BA
09-03-2020 05:00,2.71198,0.18852,3.00103,19.3,STK5,SK7 4BA
09-03-2020 06:00,3.44333,0.33933,3.96363,14.5,STK5,SK7 4BA
09-03-2020 07:00,6.83003,0.67866,7.87063,19.3,STK5,SK7 4BA
09-03-2020 08:00,12.57116,1.77205,15.28827,20.3,STK5,SK7 4BA
09-03-2020 09:00,14.64009,2.60152,18.62904,21.3,STK5,SK7 4BA
09-03-2020 10:00,12.77034,2.63923,16.81709,19.3,STK5,SK7 4BA
09-03-2020 11:00,11.15401,3.61951,16.70385,18.4,STK5,SK7 4BA
09-03-2020 12:00,12.16055,2.22449,15.57138,24.2,STK5,SK7 4BA
09-03-2020 13:00,10.13992,1.65894,12.6836,18.4,STK5,SK7 4BA
09-03-2020 14:00,6.13749,1.09339,7.81401,22.2,STK5,SK7 4BA
09-03-2020 15:00,6.03018,0.90488,7.41764,12.6,STK5,SK7 4BA
09-03-2020 16:00,12.13836,1.1311,13.87269,19.3,STK5,SK7 4BA
09-03-2020 17:00,13.86756,1.96057,16.87372,15.5,STK5,SK7 4BA
09-03-2020 18:00,9.68931,1.58354,12.11737,13.5,STK5,SK7 4BA
09-03-2020 19:00,8.46854,0.79177,9.68257,8.7,STK5,SK7 4BA
09-03-2020 20:00,7.34083,0.64096,8.32361,9.7,STK5,SK7 4BA
09-03-2020 21:00,5.80963,0.71636,6.90803,8.7,STK5,SK7 4BA
09-03-2020 22:00,3.38552,0.37703,3.96363,5.8,STK5,SK7 4BA
09-03-2020 23:00,5.02403,0.49014,5.77557,4.8,STK5,SK7 4BA
10-03-2020 00:00,5.76013,0.49014,6.51167,4.8,STK5,SK7 4BA
10-03-2020 01:00,6.38735,0.60404,7.31354,5.8,STK5,SK7 4BA
10-03-2020 02:00,7.29565,0.56629,8.16395,6.8,STK5,SK7 4BA
10-03-2020 03:00,6.21966,0.52854,7.03007,8.7,STK5,SK7 4BA
10-03-2020 04:00,5.82757,0.37753,6.40643,7.7,STK5,SK7 4BA
10-03-2020 05:00,2.25584,0.37753,2.8347,5.8,STK5,SK7 4BA
10-03-2020 06:00,3.33184,0.41528,3.96859,7.7,STK5,SK7 4BA
10-03-2020 07:00,5.42475,0.56629,6.29304,8.7,STK5,SK7 4BA
10-03-2020 08:00,9.77827,0.94381,11.22543,6.8,STK5,SK7 4BA
10-03-2020 09:00,12.94121,1.32134,14.96724,5.8,STK5,SK7 4BA
10-03-2020 10:00,10.27063,1.5101,12.58608,4.8,STK5,SK7 4BA
10-03-2020 11:00,12.02457,1.62336,14.51368,6.8,STK5,SK7 4BA
10-03-2020 12:00,5.73391,1.54785,8.10725,5.8,STK5,SK7 4BA
10-03-2020 13:00,6.34443,1.96313,9.35452,7.7,STK5,SK7 4BA
10-03-2020 14:00,10.14532,1.88763,13.03964,10.6,STK5,SK7 4BA
10-03-2020 15:00,9.42141,1.47235,11.67898,10.6,STK5,SK7 4BA
10-03-2020 16:00,10.26944,1.54785,12.64278,14.5,STK5,SK7 4BA
10-03-2020 17:00,7.14292,1.81212,9.92146,16.4,STK5,SK7 4BA
10-03-2020 18:00,11.32039,2.37841,14.96724,19.3,STK5,SK7 4BA
10-03-2020 19:00,14.56984,1.81212,17.34839,19.3,STK5,SK7 4BA
10-03-2020 20:00,13.78208,1.62336,16.2712,21.3,STK5,SK7 4BA
10-03-2020 21:00,12.83736,1.01932,14.4003,19.3,STK5,SK7 4BA
10-03-2020 22:00,9.84927,0.49078,10.60179,19.3,STK5,SK7 4BA
10-03-2020 23:00,9.17371,0.33977,9.69469,17.4,STK5,SK7 4BA
11-03-2020 00:00,7.86975,0.33977,8.39072,14.5,STK5,SK7 4BA
11-03-2020 01:00,9.86273,0.45362,10.55828,13.5,STK5,SK7 4BA
11-03-2020 02:00,7.4798,0.41582,8.11738,13.5,STK5,SK7 4BA
11-03-2020 03:00,5.20921,0.41582,5.84679,13.5,STK5,SK7 4BA
11-03-2020 04:00,6.80102,0.34022,7.32268,16.4,STK5,SK7 4BA
11-03-2020 05:00,5.30717,0.90724,6.69826,14.5,STK5,SK7 4BA
11-03-2020 06:00,7.65249,0.34022,8.17415,11.6,STK5,SK7 4BA
11-03-2020 07:00,11.53456,1.43647,13.73711,17.4,STK5,SK7 4BA
11-03-2020 08:00,12.7798,1.54988,15.15624,16.4,STK5,SK7 4BA
11-03-2020 09:00,9.53941,1.70108,12.1477,14.5,STK5,SK7 4BA
11-03-2020 10:00,7.51023,1.24746,9.42298,20.3,STK5,SK7 4BA
11-03-2020 11:00,7.61898,1.39867,9.76357,10.6,STK5,SK7 4BA
11-03-2020 12:00,6.30979,1.51207,8.62827,7.7,STK5,SK7 4BA
11-03-2020 13:00,6.66355,1.09625,8.34444,9.7,STK5,SK7 4BA
11-03-2020 14:00,12.61719,3.09975,17.37007,10.6,STK5,SK7 4BA
11-03-2020 15:00,10.62512,1.47427,12.88564,16.4,STK5,SK7 4BA
11-03-2020 16:00,8.6575,0.86944,9.99063,5.8,STK5,SK7 4BA
11-03-2020 17:00,8.25297,1.09625,9.93386,11.6,STK5,SK7 4BA
11-03-2020 18:00,10.35806,0.94505,11.80711,8.7,STK5,SK7 4BA
11-03-2020 19:00,7.3567,0.71824,8.45798,10.6,STK5,SK7 4BA
11-03-2020 20:00,3.73092,0.49142,4.48443,6.8,STK5,SK7 4BA
11-03-2020 21:00,2.76592,0.49142,3.51943,5.8,STK5,SK7 4BA
11-03-2020 22:00,3.89643,0.64263,4.88178,5.8,STK5,SK7 4BA
11-03-2020 23:00,2.36976,0.45362,3.06531,9.7,STK5,SK7 4BA
12-03-2020 00:00,2.20306,0.34022,2.72472,14.5,STK5,SK7 4BA
12-03-2020 01:00,2.14894,0.34066,2.67128,12.6,STK5,SK7 4BA
12-03-2020 02:00,1.9204,0.37851,2.50078,9.7,STK5,SK7 4BA
12-03-2020 03:00,1.35444,0.30281,1.81875,11.6,STK5,SK7 4BA
12-03-2020 04:00,1.86477,0.34066,2.3871,11.6,STK5,SK7 4BA
12-03-2020 05:00,5.54227,0.87058,6.87713,8.7,STK5,SK7 4BA
12-03-2020 06:00,3.61466,0.71917,4.71737,11.6,STK5,SK7 4BA
12-03-2020 07:00,9.96464,1.21124,11.82184,15.5,STK5,SK7 4BA
12-03-2020 08:00,27.56471,8.97072,41.31962,16.4,STK5,SK7 4BA
12-03-2020 09:00,18.04119,6.39684,27.84954,14.5,STK5,SK7 4BA
12-03-2020 10:00,8.11225,2.27107,11.5945,18.4,STK5,SK7 4BA
12-03-2020 11:00,5.40456,1.6276,7.90017,16.4,STK5,SK7 4BA
12-03-2020 12:00,4.09613,1.66545,6.64979,23.2,STK5,SK7 4BA
12-03-2020 13:00,3.14315,1.24909,5.05839,15.5,STK5,SK7 4BA
12-03-2020 14:00,3.26162,1.09768,4.94471,18.4,STK5,SK7 4BA
12-03-2020 15:00,3.26763,0.90843,4.66054,12.6,STK5,SK7 4BA
12-03-2020 16:00,3.26283,1.05983,4.88788,15.5,STK5,SK7 4BA
12-03-2020 17:00,4.28467,1.09768,5.96776,17.4,STK5,SK7 4BA
12-03-2020 18:00,6.84348,1.05983,8.46853,15.5,STK5,SK7 4BA
12-03-2020 19:00,13.0846,1.40049,15.23199,8.7,STK5,SK7 4BA
12-03-2020 20:00,10.64427,1.28694,12.61755,11.6,STK5,SK7 4BA
12-03-2020 21:00,8.6102,0.90843,10.0031,9.7,STK5,SK7 4BA
12-03-2020 22:00,9.69609,0.71917,10.7988,13.5,STK5,SK7 4BA
12-03-2020 23:00,5.49745,0.49207,6.25194,11.6,STK5,SK7 4BA
13-03-2020 00:00,4.70656,0.34066,5.22889,11.6,STK5,SK7 4BA
13-03-2020 01:00,3.79708,0.37864,4.37766,11.6,STK5,SK7 4BA
13-03-2020 02:00,3.68458,0.34078,4.2071,14.5,STK5,SK7 4BA
13-03-2020 03:00,2.71929,0.30291,3.18375,17.4,STK5,SK7 4BA
13-03-2020 04:00,3.0592,0.34078,3.58172,12.6,STK5,SK7 4BA
13-03-2020 05:00,3.34105,0.41651,3.97969,15.5,STK5,SK7 4BA
13-03-2020 06:00,3.68096,0.45437,4.37766,9.7,STK5,SK7 4BA
13-03-2020 07:00,12.85154,3.48352,18.19285,16.4,STK5,SK7 4BA
13-03-2020 08:00,39.81104,17.41758,66.51761,14.5,STK5,SK7 4BA
13-03-2020 09:00,40.99332,21.35546,73.7379,15.5,STK5,SK7 4BA
13-03-2020 10:00,54.34476,37.71284,112.1703,19.3,STK5,SK7 4BA
13-03-2020 11:00,30.65698,21.01468,62.87904,18.4,STK5,SK7 4BA
13-03-2020 12:00,36.28241,26.46714,76.8648,30.9,STK5,SK7 4BA
13-03-2020 13:00,20.40096,14.57775,42.7532,27.1,STK5,SK7 4BA
13-03-2020 14:00,18.35001,9.35248,32.69028,18.4,STK5,SK7 4BA
13-03-2020 15:00,21.98177,13.13891,42.12782,30,STK5,SK7 4BA
13-03-2020 16:00,39.37819,29.23124,84.19879,33.8,STK5,SK7 4BA
13-03-2020 17:00,36.92105,26.05063,76.8648,27.1,STK5,SK7 4BA
13-03-2020 18:00,23.71543,5.11168,31.55323,16.4,STK5,SK7 4BA
13-03-2020 19:00,31.94566,14.46416,54.12373,13.5,STK5,SK7 4BA
13-03-2020 20:00,27.79102,18.17486,55.65876,16.4,STK5,SK7 4BA
13-03-2020 21:00,26.78292,14.12338,48.43847,14.5,STK5,SK7 4BA
13-03-2020 22:00,25.80494,9.1253,39.79686,17.4,STK5,SK7 4BA
13-03-2020 23:00,19.23052,8.4816,32.23546,15.5,STK5,SK7 4BA
14-03-2020 00:00,18.47095,9.1253,32.46287,14.5,STK5,SK7 4BA
14-03-2020 01:00,17.97952,6.85582,28.49164,21.3,STK5,SK7 4BA
14-03-2020 02:00,18.04002,6.74219,28.3779,21.3,STK5,SK7 4BA
14-03-2020 03:00,11.83626,3.33322,16.94712,15.5,STK5,SK7 4BA
14-03-2020 04:00,12.17627,3.3711,17.34521,11.6,STK5,SK7 4BA
14-03-2020 05:00,13.82193,5.26497,21.89477,7.7,STK5,SK7 4BA
14-03-2020 06:00,4.63672,0.83331,5.91443,6.8,STK5,SK7 4BA
14-03-2020 07:00,6.65381,1.78024,9.38347,3.9,STK5,SK7 4BA
14-03-2020 08:00,7.63147,1.43934,9.83843,8.7,STK5,SK7 4BA
14-03-2020 09:00,8.32236,1.1742,10.12278,6.8,STK5,SK7 4BA
14-03-2020 10:00,7.97027,1.5151,10.29339,14.5,STK5,SK7 4BA
14-03-2020 11:00,8.24857,1.70449,10.86208,11.6,STK5,SK7 4BA
14-03-2020 12:00,4.68754,1.02269,6.25565,13.5,STK5,SK7 4BA
14-03-2020 13:00,4.35116,0.87118,5.68695,7.7,STK5,SK7 4BA
14-03-2020 14:00,6.39726,0.90906,7.79113,7.7,STK5,SK7 4BA
14-03-2020 15:00,6.33555,1.06057,7.96174,7.7,STK5,SK7 4BA
14-03-2020 16:00,9.63157,1.13632,11.37391,10.6,STK5,SK7 4BA
14-03-2020 17:00,11.3909,1.24996,13.30747,10.6,STK5,SK7 4BA
14-03-2020 18:00,11.66195,1.66661,14.21738,8.7,STK5,SK7 4BA
14-03-2020 19:00,4.30396,0.56816,5.17513,5.8,STK5,SK7 4BA
14-03-2020 20:00,3.62515,0.45453,4.32209,4.8,STK5,SK7 4BA
14-03-2020 21:00,3.05645,0.45453,3.75339,9.7,STK5,SK7 4BA
14-03-2020 22:00,2.94755,0.30302,3.41217,17.4,STK5,SK7 4BA
14-03-2020 23:00,1.58268,0.30302,2.0473,15.5,STK5,SK7 4BA
15-03-2020 00:00,3.00321,0.3409,3.52591,15.5,STK5,SK7 4BA
15-03-2020 01:00,1.92687,0.22734,2.27546,9.7,STK5,SK7 4BA
15-03-2020 02:00,1.47178,0.22734,1.82037,15.5,STK5,SK7 4BA
15-03-2020 03:00,1.30112,0.22734,1.64971,10.6,STK5,SK7 4BA
15-03-2020 04:00,2.38075,0.26524,2.78743,8.7,STK5,SK7 4BA
15-03-2020 05:00,2.55262,0.22734,2.90121,3.9,STK5,SK7 4BA
15-03-2020 06:00,0.90291,0.22734,1.2515,2.9,STK5,SK7 4BA
15-03-2020 07:00,2.72085,0.30313,3.18564,8.7,STK5,SK7 4BA
15-03-2020 08:00,3.17595,0.30313,3.64073,5.8,STK5,SK7 4BA
15-03-2020 09:00,4.58962,0.56836,5.4611,4.8,STK5,SK7 4BA
15-03-2020 10:00,3.73996,0.45469,4.43714,4.8,STK5,SK7 4BA
15-03-2020 11:00,3.68429,0.4168,4.32337,6.8,STK5,SK7 4BA
15-03-2020 12:00,8.49176,1.28828,10.4671,9.7,STK5,SK7 4BA
15-03-2020 13:00,10.23101,2.0461,13.36831,8.7,STK5,SK7 4BA
15-03-2020 14:00,9.04972,1.6293,11.54794,13.5,STK5,SK7 4BA
15-03-2020 15:00,8.51108,2.46289,12.28746,20.3,STK5,SK7 4BA
15-03-2020 16:00,6.8844,1.74297,9.55692,12.6,STK5,SK7 4BA
15-03-2020 17:00,8.88027,1.59141,11.3204,17.4,STK5,SK7 4BA
15-03-2020 18:00,10.19593,1.36406,12.28746,16.4,STK5,SK7 4BA
15-03-2020 19:00,11.16421,1.32617,13.19765,19.3,STK5,SK7 4BA
15-03-2020 20:00,14.93931,0.68203,15.98508,14.5,STK5,SK7 4BA
15-03-2020 21:00,19.59188,1.06094,21.21863,15.5,STK5,SK7 4BA
15-03-2020 22:00,13.23757,0.53047,14.05094,13.5,STK5,SK7 4BA
15-03-2020 23:00,11.24412,0.60625,12.17369,17.4,STK5,SK7 4BA
16-03-2020 00:00,8.31625,1.43984,10.52399,15.5,STK5,SK7 4BA
16-03-2020 01:00,6.80895,0.60646,7.73885,17.4,STK5,SK7 4BA
16-03-2020 02:00,4.99655,0.34113,5.51962,16.4,STK5,SK7 4BA
16-03-2020 03:00,4.02555,0.45485,4.72297,15.5,STK5,SK7 4BA
16-03-2020 04:00,4.88153,0.37904,5.46271,22.2,STK5,SK7 4BA
16-03-2020 05:00,4.65513,0.34113,5.1782,15.5,STK5,SK7 4BA
16-03-2020 06:00,12.96888,1.93309,15.93292,15.5,STK5,SK7 4BA
16-03-2020 07:00,22.09386,3.07021,26.80144,18.4,STK5,SK7 4BA
16-03-2020 08:00,27.71878,3.33554,32.83319,22.2,STK5,SK7 4BA
16-03-2020 09:00,26.66778,4.16942,33.0608,23.2,STK5,SK7 4BA
16-03-2020 10:00,22.4944,4.77588,29.81732,39.6,STK5,SK7 4BA
16-03-2020 11:00,15.52932,3.71457,21.22492,18.4,STK5,SK7 4BA
16-03-2020 12:00,12.30285,3.18392,17.18479,20.3,STK5,SK7 4BA
16-03-2020 13:00,8.47352,1.93309,11.43756,16.4,STK5,SK7 4BA
16-03-2020 14:00,6.44323,1.36454,8.53549,19.3,STK5,SK7 4BA
16-03-2020 15:00,6.73382,1.17502,8.53549,39.6,STK5,SK7 4BA
16-03-2020 16:00,7.13093,1.21292,8.99072,20.3,STK5,SK7 4BA
16-03-2020 17:00,8.72665,1.13712,10.4702,25.1,STK5,SK7 4BA
16-03-2020 18:00,12.53917,1.13712,14.28272,10.6,STK5,SK7 4BA
16-03-2020 19:00,11.29702,0.83388,12.57563,13.5,STK5,SK7 4BA
16-03-2020 20:00,9.70981,0.64437,10.69782,10.6,STK5,SK7 4BA
16-03-2020 21:00,5.78591,0.56856,6.65768,9.7,STK5,SK7 4BA
16-03-2020 22:00,3.7459,0.30323,4.21084,9.7,STK5,SK7 4BA
16-03-2020 23:00,2.43348,0.41694,3.07278,7.7,STK5,SK7 4BA
17-03-2020 00:00,2.15261,0.30323,2.61755,8.7,STK5,SK7 4BA
17-03-2020 01:00,0.84649,0.2275,1.19532,10.6,STK5,SK7 4BA
17-03-2020 02:00,2.20892,0.34125,2.73217,9.7,STK5,SK7 4BA
17-03-2020 03:00,2.88831,0.455,3.58597,6.8,STK5,SK7 4BA
17-03-2020 04:00,1.92432,0.34125,2.44757,7.7,STK5,SK7 4BA
17-03-2020 05:00,1.29942,0.30334,1.76452,3.9,STK5,SK7 4BA
17-03-2020 06:00,1.8674,0.34125,2.39065,1.9,STK5,SK7 4BA
17-03-2020 07:00,5.04274,0.72042,6.14738,2.9,STK5,SK7 4BA
17-03-2020 08:00,8.50634,0.98584,10.01795,5.8,STK5,SK7 4BA
17-03-2020 09:00,11.55201,1.85793,14.4008,6.8,STK5,SK7 4BA
17-03-2020 10:00,7.35332,1.44085,9.56259,32.9,STK5,SK7 4BA
17-03-2020 11:00,8.706,1.85793,11.55479,11.6,STK5,SK7 4BA
17-03-2020 12:00,6.38933,1.3271,8.42418,26.1,STK5,SK7 4BA
17-03-2020 13:00,5.3176,1.02376,6.88734,8.7,STK5,SK7 4BA
17-03-2020 14:00,23.36652,11.48885,40.98251,19.3,STK5,SK7 4BA
17-03-2020 15:00,17.17057,5.91505,26.24019,5.8,STK5,SK7 4BA
17-03-2020 16:00,14.27496,5.68755,22.99574,6.8,STK5,SK7 4BA
17-03-2020 17:00,4.46745,0.91001,5.86278,5.8,STK5,SK7 4BA
17-03-2020 18:00,5.72091,0.87209,7.0581,6.8,STK5,SK7 4BA
17-03-2020 19:00,5.78514,0.64459,6.7735,5.8,STK5,SK7 4BA
17-03-2020 20:00,2.71755,0.455,3.41521,5.8,STK5,SK7 4BA
17-03-2020 21:00,1.98002,0.37917,2.56141,9.7,STK5,SK7 4BA
17-03-2020 22:00,1.69542,0.37917,2.27681,9.7,STK5,SK7 4BA
17-03-2020 23:00,1.12866,0.30334,1.59377,7.7,STK5,SK7 4BA
18-03-2020 00:00,2.14835,0.455,2.84601,9.7,STK5,SK7 4BA
18-03-2020 01:00,5.56395,0.49309,6.32001,9.7,STK5,SK7 4BA
18-03-2020 02:00,6.46639,0.7586,7.62956,7.7,STK5,SK7 4BA
18-03-2020 03:00,4.5403,0.45516,5.23821,5.8,STK5,SK7 4BA
18-03-2020 04:00,3.00911,0.26551,3.41622,3.9,STK5,SK7 4BA
18-03-2020 05:00,3.11443,0.53102,3.92866,1.9,STK5,SK7 4BA
18-03-2020 06:00,5.60133,1.09998,7.28794,4.8,STK5,SK7 4BA
18-03-2020 07:00,14.70051,4.96885,22.31931,7.7,STK5,SK7 4BA
18-03-2020 08:00,28.70117,8.68601,42.01952,8.7,STK5,SK7 4BA
18-03-2020 09:00,32.07463,10.01356,47.42854,10.6,STK5,SK7 4BA
18-03-2020 10:00,24.01204,7.5481,35.58564,9.7,STK5,SK7 4BA
18-03-2020 11:00,25.60555,8.74923,39.02084,8.7,STK5,SK7 4BA
18-03-2020 12:00,22.36136,5.76539,31.20149,8.7,STK5,SK7 4BA
18-03-2020 13:00,19.3933,5.99297,28.58239,10.6,STK5,SK7 4BA
18-03-2020 14:00,18.87524,4.3999,25.62166,11.6,STK5,SK7 4BA
18-03-2020 15:00,16.99388,4.47576,23.85661,10.6,STK5,SK7 4BA
18-03-2020 16:00,20.49661,7.09294,31.3723,19.3,STK5,SK7 4BA
18-03-2020 17:00,28.30945,10.24114,44.01232,18.4,STK5,SK7 4BA
18-03-2020 18:00,23.6885,3.45165,28.98094,20.3,STK5,SK7 4BA
18-03-2020 19:00,21.94788,2.69304,26.07716,21.3,STK5,SK7 4BA
18-03-2020 20:00,23.26965,2.31374,26.81734,28,STK5,SK7 4BA
18-03-2020 21:00,28.38495,4.36197,35.07321,19.3,STK5,SK7 4BA
18-03-2020 22:00,36.10713,6.7895,46.51755,28,STK5,SK7 4BA
18-03-2020 23:00,39.96859,8.87566,53.57774,25.1,STK5,SK7 4BA
19-03-2020 00:00,42.86115,14.52725,65.13595,30.9,STK5,SK7 4BA
19-03-2020 01:00,43.49464,18.13385,71.29948,24.2,STK5,SK7 4BA
19-03-2020 02:00,24.85841,0.87255,26.1963,24.2,STK5,SK7 4BA
19-03-2020 03:00,18.06933,1.25192,19.98891,19.3,STK5,SK7 4BA
19-03-2020 04:00,16.88398,2.69352,21.01399,21.3,STK5,SK7 4BA
19-03-2020 05:00,19.50802,9.63598,34.28298,20.3,STK5,SK7 4BA
19-03-2020 06:00,25.64043,24.3555,62.98501,23.2,STK5,SK7 4BA
19-03-2020 07:00,39.04281,75.07715,154.15951,32.9,STK5,SK7 4BA
19-03-2020 08:00,47.01776,106.86829,210.88019,43.5,STK5,SK7 4BA
19-03-2020 09:00,54.33853,102.35379,211.27883,54.1,STK5,SK7 4BA
19-03-2020 10:00,58.16285,75.5324,173.97758,47.3,STK5,SK7 4BA
19-03-2020 11:00,56.46069,54.09804,139.40986,44.4,STK5,SK7 4BA
19-03-2020 12:00,37.88755,31.33589,85.93524,25.1,STK5,SK7 4BA
19-03-2020 13:00,26.85917,20.10657,57.6888,23.2,STK5,SK7 4BA
19-03-2020 14:00,29.58941,23.74851,66.00328,15.5,STK5,SK7 4BA
19-03-2020 15:00,42.50042,26.02472,82.40444,24.2,STK5,SK7 4BA
19-03-2020 16:00,44.43817,40.13726,105.9811,20.3,STK5,SK7 4BA
19-03-2020 17:00,45.34531,36.72293,101.65302,21.3,STK5,SK7 4BA
19-03-2020 18:00,57.54238,45.25874,126.93814,30,STK5,SK7 4BA
19-03-2020 19:00,68.24038,64.98593,167.88409,42.5,STK5,SK7 4BA
19-03-2020 20:00,56.43514,44.27238,124.31851,31.9,STK5,SK7 4BA
