timestamp,PM₁₀ level  (µg/m³),NO level  (µg/m³),O₃ level  (µg/m³),NOx level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
14-03-2020 07:00,20.3,9.45355,41.66024,47.69091,33.19566,M60,M28 2AB
14-03-2020 08:00,18.4,27.45367,24.34754,88.19116,46.09613,M60,M28 2AB
14-03-2020 09:00,22.2,44.65146,24.09808,118.43418,49.96957,M60,M28 2AB
14-03-2020 10:00,24.2,54.3492,25.74453,136.83377,53.4995,M60,M28 2AB
14-03-2020 11:00,20.3,59.05853,27.74023,149.15304,58.59789,M60,M28 2AB
14-03-2020 12:00,30.9,57.20968,36.6211,148.57145,60.85116,M60,M28 2AB
14-03-2020 13:00,34.8,50.09335,38.66669,143.07272,66.26398,M60,M28 2AB
14-03-2020 14:00,24.2,49.70963,35.97249,144.81751,68.59714,M60,M28 2AB
14-03-2020 15:00,27.1,54.69804,33.57765,152.27252,68.40336,M60,M28 2AB
14-03-2020 16:00,12.6,52.08174,32.72948,147.03815,67.18059,M60,M28 2AB
14-03-2020 17:00,30.9,72.94234,18.46023,187.48553,75.64217,M60,M28 2AB
14-03-2020 18:00,21.3,74.93073,25.19571,186.00511,71.11293,M60,M28 2AB
14-03-2020 19:00,5.8,52.3957,37.51916,144.65889,64.31994,M60,M28 2AB
14-03-2020 20:00,5.8,31.0816,47.94669,104.63448,56.97669,M60,M28 2AB
14-03-2020 21:00,12.6,14.61638,59.12261,71.58923,49.17777,M60,M28 2AB
14-03-2020 22:00,16.4,8.16285,63.2138,56.94358,44.42739,M60,M28 2AB
14-03-2020 23:00,15.5,5.23259,69.50025,41.1876,33.1644,M60,M28 2AB
15-03-2020 00:00,9.7,3.0349,72.74327,32.88663,28.23318,M60,M28 2AB
15-03-2020 01:00,12.6,2.74562,72.5437,28.12765,23.91776,M60,M28 2AB
15-03-2020 02:00,7.7,2.04758,74.09036,21.71257,18.57299,M60,M28 2AB
15-03-2020 03:00,5.8,1.36118,74.78886,19.13949,17.05238,M60,M28 2AB
15-03-2020 04:00,5.8,1.50078,71.99488,20.09118,17.79001,M60,M28 2AB
15-03-2020 05:00,5.8,1.43098,75.78671,19.98543,17.7913,M60,M28 2AB
15-03-2020 06:00,8.7,2.44314,68.5523,26.9116,23.16552,M60,M28 2AB
15-03-2020 07:00,5.8,7.95764,49.99229,48.06021,35.85867,M60,M28 2AB
15-03-2020 08:00,10.6,11.97136,52.43702,61.06661,42.71077,M60,M28 2AB
15-03-2020 09:00,15.5,14.69371,51.58885,68.09852,45.56847,M60,M28 2AB
15-03-2020 10:00,22.2,29.17801,32.03099,101.77768,57.03868,M60,M28 2AB
15-03-2020 11:00,26.1,38.0082,36.6211,117.74488,59.46645,M60,M28 2AB
15-03-2020 12:00,19.3,21.53449,64.91014,76.2936,43.27451,M60,M28 2AB
15-03-2020 13:00,15.5,2.30353,76.33553,28.76211,25.23008,M60,M28 2AB
15-03-2020 14:00,13.5,0.52353,78.63058,13.48224,12.6795,M60,M28 2AB
15-03-2020 15:00,10.6,0.41882,80.12736,10.5743,9.93212,M60,M28 2AB
15-03-2020 16:00,16.4,0.48863,80.77596,9.30539,8.55617,M60,M28 2AB
15-03-2020 17:00,15.5,0.41882,78.97983,10.15133,9.50915,M60,M28 2AB
15-03-2020 18:00,12.6,0.27922,82.72177,9.25252,8.82439,M60,M28 2AB
15-03-2020 19:00,13.5,0.38392,79.77811,10.15133,9.56266,M60,M28 2AB
15-03-2020 20:00,7.7,0.83765,74.33983,13.95808,12.67371,M60,M28 2AB
15-03-2020 21:00,14.5,0.52353,72.79316,14.53967,13.73694,M60,M28 2AB
15-03-2020 22:00,28,0.31412,76.13596,12.16045,11.67881,M60,M28 2AB
15-03-2020 23:00,10.6,0.34902,80.72607,8.88242,8.34726,M60,M28 2AB
16-03-2020 00:00,28,0.27922,79.67832,7.66637,7.23825,M60,M28 2AB
16-03-2020 01:00,18.4,0.27936,77.58284,7.68387,7.25552,M60,M28 2AB
16-03-2020 02:00,15.5,0.4656,80.37682,7.11991,6.40601,M60,M28 2AB
16-03-2020 03:00,19.3,0.27936,79.1794,6.55596,6.12761,M60,M28 2AB
16-03-2020 04:00,20.3,0.48888,71.39617,8.30069,7.55109,M60,M28 2AB
16-03-2020 05:00,22.2,1.18728,64.46111,12.68895,10.86849,M60,M28 2AB
16-03-2020 06:00,16.4,1.43172,61.41767,15.91406,13.7188,M60,M28 2AB
16-03-2020 07:00,8.7,1.99044,44.85336,23.58031,20.52835,M60,M28 2AB
16-03-2020 08:00,34.8,5.27291,36.12217,37.43241,29.3474,M60,M28 2AB
16-03-2020 09:00,31.9,15.4346,33.17851,59.95531,36.28925,M60,M28 2AB
16-03-2020 10:00,38.6,51.15767,28.03959,129.26871,50.82805,M60,M28 2AB
16-03-2020 11:00,31.9,41.27533,49.49336,107.53888,44.25092,M60,M28 2AB
16-03-2020 12:00,26.1,15.0854,61.26799,61.06559,37.93496,M60,M28 2AB
16-03-2020 13:00,29,27.93593,45.85121,90.5674,47.73291,M60,M28 2AB
16-03-2020 14:00,28,43.40545,42.20906,120.80941,54.25532,M60,M28 2AB
16-03-2020 15:00,26.1,50.31959,38.5669,134.60865,57.45302,M60,M28 2AB
16-03-2020 16:00,27.1,53.6719,42.90755,141.11174,58.81597,M60,M28 2AB
16-03-2020 17:00,23.2,51.5767,39.66454,135.7718,56.68862,M60,M28 2AB
16-03-2020 18:00,58,79.05867,22.45163,188.43096,67.20935,M60,M28 2AB
16-03-2020 19:00,16.4,78.70947,23.74883,185.62881,64.94264,M60,M28 2AB
16-03-2020 20:00,16.4,62.22728,29.38668,157.9246,62.51077,M60,M28 2AB
16-03-2020 21:00,21.3,42.53245,38.26755,121.5496,56.33409,M60,M28 2AB
16-03-2020 22:00,18.4,26.57405,46.94884,89.1399,48.39359,M60,M28 2AB
16-03-2020 23:00,12.6,22.94238,44.25465,79.30596,44.12813,M60,M28 2AB
17-03-2020 00:00,18.4,11.31405,51.08992,54.50963,37.16166,M60,M28 2AB
17-03-2020 01:00,8.7,6.80124,57.42627,43.14172,32.7133,M60,M28 2AB
17-03-2020 02:00,9.7,3.91304,62.61509,30.52347,24.52356,M60,M28 2AB
17-03-2020 03:00,7.7,3.5986,57.17681,28.17958,22.6618,M60,M28 2AB
17-03-2020 04:00,8.7,4.12267,52.18756,30.29437,23.97303,M60,M28 2AB
17-03-2020 05:00,5.8,7.30202,42.95744,39.07075,27.87448,M60,M28 2AB
17-03-2020 06:00,6.8,25.64441,22.6512,78.40585,39.08497,M60,M28 2AB
17-03-2020 07:00,21.3,97.40683,8.48173,206.66788,57.31283,M60,M28 2AB
17-03-2020 08:00,34.8,164.24301,5.88732,315.52671,63.69095,M60,M28 2AB
17-03-2020 09:00,33.8,151.73524,13.9699,296.28212,63.62466,M60,M28 2AB
17-03-2020 10:00,18.4,106.1413,28.48862,217.55905,54.81133,M60,M28 2AB
17-03-2020 11:00,20.3,73.61413,42.85766,161.67572,48.8023,M60,M28 2AB
17-03-2020 12:00,19.3,44.86025,51.33938,115.46755,46.6828,M60,M28 2AB
17-03-2020 13:00,32.9,37.66304,50.5411,108.01292,50.26372,M60,M28 2AB
17-03-2020 14:00,20.3,28.02019,47.94669,91.2532,48.28952,M60,M28 2AB
17-03-2020 15:00,26.1,53.00077,30.43443,142.484,61.21728,M60,M28 2AB
17-03-2020 16:00,22.2,61.00155,31.38238,158.02771,64.4933,M60,M28 2AB
17-03-2020 17:00,18.4,69.28183,29.78582,171.82671,65.59606,M60,M28 2AB
17-03-2020 18:00,10.6,52.37189,39.41508,141.10938,60.80693,M60,M28 2AB
17-03-2020 19:00,14.5,35.84627,42.40863,111.39658,56.43306,M60,M28 2AB
17-03-2020 20:00,8.7,22.98913,49.84261,85.70188,50.45237,M60,M28 2AB
17-03-2020 21:00,7.7,13.90528,51.53895,67.25033,45.9292,M60,M28 2AB
17-03-2020 22:00,7.7,7.16227,61.96649,47.95287,36.97088,M60,M28 2AB
17-03-2020 23:00,7.7,3.80823,59.67143,35.26413,29.42492,M60,M28 2AB
18-03-2020 00:00,13.5,3.84317,52.93594,33.25508,27.3623,M60,M28 2AB
18-03-2020 01:00,10.6,4.84721,52.08777,33.62461,26.19232,M60,M28 2AB
18-03-2020 02:00,7.7,2.14396,62.11616,22.4164,19.12905,M60,M28 2AB
18-03-2020 03:00,3.9,0.48938,68.15316,13.37583,12.62545,M60,M28 2AB
18-03-2020 04:00,1.9,0.45443,71.89509,11.57829,10.88151,M60,M28 2AB
18-03-2020 05:00,3.9,0.66416,68.35273,11.63115,10.61279,M60,M28 2AB
18-03-2020 06:00,0,0.52434,65.80821,11.2082,10.40423,M60,M28 2AB
18-03-2020 07:00,3.9,0.45443,68.40262,13.27009,12.57331,M60,M28 2AB
18-03-2020 08:00,9.7,0.66416,66.5067,15.43771,14.41935,M60,M28 2AB
18-03-2020 09:00,10.6,1.29337,62.71487,20.51313,18.52999,M60,M28 2AB
18-03-2020 10:00,20.3,1.08363,70.79746,19.35001,17.68846,M60,M28 2AB
18-03-2020 11:00,9.7,2.00414,64.21165,19.59673,16.52377,M60,M28 2AB
18-03-2020 12:00,16.4,null,58.92304,null,null,M60,M28 2AB
18-03-2020 13:00,14.5,3.04116,68.75187,17.55247,12.88942,M60,M28 2AB
18-03-2020 14:00,9.7,1.95753,73.79101,13.4287,10.42719,M60,M28 2AB
18-03-2020 15:00,12.6,8.59914,67.70412,34.57624,21.39108,M60,M28 2AB
18-03-2020 16:00,16.4,1.08363,76.18585,11.57829,9.91674,M60,M28 2AB
18-03-2020 17:00,16.4,1.81771,73.44176,14.64468,11.85757,M60,M28 2AB
18-03-2020 18:00,18.4,0.41947,71.09681,13.4287,12.78552,M60,M28 2AB
18-03-2020 19:00,24.2,0.55929,62.46541,19.8787,19.02113,M60,M28 2AB
18-03-2020 20:00,18.4,0.17478,67.00563,13.11148,12.84349,M60,M28 2AB
18-03-2020 21:00,9.7,0.41947,62.16606,12.15984,11.51666,M60,M28 2AB
18-03-2020 22:00,32.9,13.31818,35.32389,60.05905,39.63811,M60,M28 2AB
18-03-2020 23:00,21.3,3.70532,31.48217,32.67297,26.99155,M60,M28 2AB
19-03-2020 00:00,24.2,5.17347,17.81162,45.30863,37.37609,M60,M28 2AB
19-03-2020 01:00,27.1,14.70868,9.67915,78.99038,56.43739,M60,M28 2AB
19-03-2020 02:00,26.1,6.37376,13.52087,43.45177,33.67881,M60,M28 2AB
19-03-2020 03:00,11.6,22.65836,6.6357,73.60307,38.86072,M60,M28 2AB
19-03-2020 04:00,32.9,1.54091,8.88087,34.81441,32.45172,M60,M28 2AB
19-03-2020 05:00,22.2,6.05857,13.02194,42.02105,32.73136,M60,M28 2AB
19-03-2020 06:00,7.7,1.40083,11.27571,30.04531,27.89741,M60,M28 2AB
19-03-2020 07:00,33.8,17.9656,6.6856,60.83248,33.28562,M60,M28 2AB
19-03-2020 08:00,34.8,39.25816,9.87872,108.31149,48.1165,M60,M28 2AB
19-03-2020 09:00,28,9.52562,29.48647,51.13532,36.52957,M60,M28 2AB
19-03-2020 10:00,28,5.74339,50.94024,32.00594,23.19954,M60,M28 2AB
19-03-2020 11:00,26.1,10.15599,55.13121,44.29961,28.72731,M60,M28 2AB
19-03-2020 12:00,27.1,19.08626,54.78197,60.09062,30.82544,M60,M28 2AB
19-03-2020 13:00,23.2,23.5689,57.17681,68.30407,32.16559,M60,M28 2AB
19-03-2020 14:00,14.5,12.85258,69.2009,40.00743,20.30041,M60,M28 2AB
19-03-2020 15:00,21.3,16.1095,68.60219,46.63117,21.93028,M60,M28 2AB
19-03-2020 16:00,8.7,2.97676,79.37897,12.18769,7.6234,M60,M28 2AB
19-03-2020 17:00,10.6,13.69308,69.64993,45.14745,24.1517,M60,M28 2AB
19-03-2020 18:00,10.6,0.52531,70.74757,13.61842,12.81296,M60,M28 2AB
19-03-2020 19:00,19.3,0.38523,54.38283,25.96509,25.37441,M60,M28 2AB
19-03-2020 20:00,14.5,0.31519,50.49121,25.3822,24.89892,M60,M28 2AB
19-03-2020 21:00,21.3,0.28017,48.29594,22.89167,22.46209,M60,M28 2AB
19-03-2020 22:00,21.3,0.14008,48.99444,18.4935,18.27871,M60,M28 2AB
19-03-2020 23:00,21.3,0.21012,39.66454,22.94466,22.62247,M60,M28 2AB
20-03-2020 00:00,28,4.55269,26.5927,44.93549,37.95481,M60,M28 2AB
20-03-2020 01:00,23.2,7.11065,31.43228,46.66692,35.76407,M60,M28 2AB
20-03-2020 02:00,27.1,3.46176,25.79442,42.48885,37.18088,M60,M28 2AB
20-03-2020 03:00,26.1,1.50867,35.87271,26.55553,24.24226,M60,M28 2AB
20-03-2020 04:00,9.7,2.28056,50.94024,17.31421,13.81741,M60,M28 2AB
20-03-2020 05:00,13.5,3.99974,41.31099,25.33398,19.20113,M60,M28 2AB
20-03-2020 06:00,15.5,9.05205,40.51271,37.39019,23.51058,M60,M28 2AB
20-03-2020 07:00,14.5,39.71673,23.15012,107.54989,46.65176,M60,M28 2AB
20-03-2020 08:00,33.8,59.57509,22.95055,145.31186,53.96466,M60,M28 2AB
20-03-2020 09:00,49.3,63.57483,28.83787,155.29674,57.81669,M60,M28 2AB
20-03-2020 10:00,51.2,52.76851,39.51486,127.99765,47.08706,M60,M28 2AB
20-03-2020 11:00,36.7,54.90872,41.46067,136.49542,52.30322,M60,M28 2AB
20-03-2020 12:00,27.1,59.04881,42.75787,143.29364,52.7534,M60,M28 2AB
20-03-2020 13:00,29,46.5233,50.89035,118.70322,47.36848,M60,M28 2AB
20-03-2020 14:00,28,43.26036,48.69508,119.81855,53.48693,M60,M28 2AB
20-03-2020 15:00,21.3,58.3471,48.14626,150.25119,60.78688,M60,M28 2AB
20-03-2020 16:00,17.4,52.24223,49.79272,133.89298,53.78934,M60,M28 2AB
20-03-2020 17:00,19.3,48.27757,49.04433,132.93698,58.9124,M60,M28 2AB
20-03-2020 18:00,13.5,41.57625,50.14196,119.12811,55.37874,M60,M28 2AB
20-03-2020 19:00,11.6,30.76994,49.14411,102.7699,55.58999,M60,M28 2AB
20-03-2020 20:00,13.5,29.05075,46.84906,98.20235,53.65849,M60,M28 2AB
20-03-2020 21:00,7.7,25.05101,47.19831,86.9428,48.53179,M60,M28 2AB
20-03-2020 22:00,29,16.3849,52.98584,63.57394,38.45077,M60,M28 2AB
20-03-2020 23:00,27.1,10.49055,61.26799,40.78929,24.70401,M60,M28 2AB
21-03-2020 00:00,20.3,7.68371,61.11831,33.30063,21.51911,M60,M28 2AB
21-03-2020 01:00,11.6,6.46764,61.76692,28.81634,18.89942,M60,M28 2AB
21-03-2020 02:00,17.4,5.90524,61.91659,23.63508,14.5805,M60,M28 2AB
21-03-2020 03:00,13.5,5.94039,58.37423,25.97729,16.86882,M60,M28 2AB
21-03-2020 04:00,11.6,4.49923,69.45036,16.12934,9.23062,M60,M28 2AB
21-03-2020 05:00,16.4,4.60468,67.05552,17.30045,10.24004,M60,M28 2AB
21-03-2020 06:00,19.3,10.33417,62.16606,33.74918,17.90368,M60,M28 2AB
21-03-2020 07:00,27.1,14.6928,63.81251,42.31956,19.79092,M60,M28 2AB
21-03-2020 08:00,35.7,22.00405,59.67143,56.74547,23.0064,M60,M28 2AB
21-03-2020 09:00,26.1,20.17624,63.11401,54.35002,23.41356,M60,M28 2AB
21-03-2020 10:00,34.8,19.75443,65.40907,54.19033,23.90062,M60,M28 2AB
21-03-2020 11:00,26.1,20.98469,62.5652,60.84435,28.66827,M60,M28 2AB
21-03-2020 12:00,25.1,20.59804,66.25724,56.58577,25.00256,M60,M28 2AB
21-03-2020 13:00,38.6,23.79671,68.35273,61.32344,24.83566,M60,M28 2AB
21-03-2020 14:00,22.2,24.32396,70.4981,60.41849,23.12227,M60,M28 2AB
21-03-2020 15:00,60.9,19.43808,73.24219,53.39185,23.58721,M60,M28 2AB
21-03-2020 16:00,18.4,19.57868,71.89509,54.72265,24.70242,M60,M28 2AB
21-03-2020 17:00,18.4,20.03563,71.54585,60.15233,29.43145,M60,M28 2AB
21-03-2020 18:00,18.4,19.93018,70.74757,61.85576,31.29657,M60,M28 2AB
21-03-2020 19:00,17.4,16.69636,74.63918,54.50972,28.90899,M60,M28 2AB
21-03-2020 20:00,null,19.29748,60.32003,65.36908,35.78002,M60,M28 2AB
21-03-2020 21:00,null,13.11104,60.41982,55.25497,35.15166,M60,M28 2AB
21-03-2020 22:00,null,5.79979,66.30713,29.49061,20.59772,M60,M28 2AB
21-03-2020 23:00,null,4.92103,64.21165,27.04193,19.49645,M60,M28 2AB
22-03-2020 00:00,45.4,5.83494,58.27444,30.34233,21.39554,M60,M28 2AB
22-03-2020 01:00,28,5.63441,58.27444,27.81482,19.17552,M60,M28 2AB
22-03-2020 02:00,35.7,3.00502,57.62584,20.62992,16.02229,M60,M28 2AB
22-03-2020 03:00,18.4,0.31694,50.591,11.68436,11.1984,M60,M28 2AB
22-03-2020 04:00,19.3,0.52823,50.591,10.93741,10.12748,M60,M28 2AB
22-03-2020 05:00,17.4,0.24651,48.14626,10.99077,10.6128,M60,M28 2AB
22-03-2020 06:00,15.5,0.38737,46.05078,14.08526,13.4913,M60,M28 2AB
22-03-2020 07:00,22.2,6.86693,41.11142,36.81374,26.28459,M60,M28 2AB
22-03-2020 08:00,18.4,5.14139,46.49981,25.28944,17.40608,M60,M28 2AB
22-03-2020 09:00,28,17.92445,56.5781,53.45995,25.97618,M60,M28 2AB
22-03-2020 10:00,38.6,19.93171,57.82541,54.95384,24.39232,M60,M28 2AB
22-03-2020 11:00,40.6,20.45993,59.67143,58.84862,27.47717,M60,M28 2AB
22-03-2020 12:00,31.9,20.70644,58.47401,61.7297,29.98027,M60,M28 2AB
22-03-2020 13:00,27.1,24.15751,59.62154,71.17322,34.13223,M60,M28 2AB
22-03-2020 14:00,27.1,24.19272,58.27444,72.77382,35.67883,M60,M28 2AB
22-03-2020 15:00,26.1,30.7075,56.22885,91.92763,44.84345,M60,M28 2AB
22-03-2020 16:00,25.1,25.88305,58.5738,79.65639,39.96961,M60,M28 2AB
22-03-2020 17:00,null,20.53036,62.71487,66.21137,34.73192,M60,M28 2AB
22-03-2020 18:00,null,25.95348,55.231,81.79052,41.99574,M60,M28 2AB
22-03-2020 19:00,null,19.61477,53.48476,70.69304,40.61748,M60,M28 2AB
22-03-2020 20:00,11.6,21.37552,35.12432,87.55267,54.77732,M60,M28 2AB
22-03-2020 21:00,null,10.7758,43.00734,56.76785,40.24519,M60,M28 2AB
22-03-2020 22:00,null,11.79703,52.38713,50.31211,32.22357,M60,M28 2AB
22-03-2020 23:00,null,6.33871,57.77552,33.66589,23.94668,M60,M28 2AB
23-03-2020 00:00,null,5.3879,61.8667,28.7574,20.49607,M60,M28 2AB
23-03-2020 01:00,null,3.52798,67.2052,18.32387,12.91437,M60,M28 2AB
23-03-2020 02:00,null,2.82239,57.12691,22.53052,18.20292,M60,M28 2AB
23-03-2020 03:00,null,7.691,48.04648,38.66194,26.86924,M60,M28 2AB
23-03-2020 04:00,33.8,1.12895,46.35013,19.9994,18.26836,M60,M28 2AB
23-03-2020 05:00,35.7,0.14112,30.13507,24.00997,23.79359,M60,M28 2AB
23-03-2020 06:00,30,2.50487,13.17162,40.74744,36.9067,M60,M28 2AB
23-03-2020 07:00,42.5,63.22143,9.18022,161.06469,64.12651,M60,M28 2AB
23-03-2020 08:00,82.1,159.92341,12.07399,337.52998,92.3175,M60,M28 2AB
23-03-2020 09:00,67.6,210.62051,14.91786,401.37833,78.43138,M60,M28 2AB
23-03-2020 10:00,66.7,99.10101,30.634,222.13237,70.17961,M60,M28 2AB
23-03-2020 11:00,null,49.53286,43.20691,127.42933,51.48,M60,M28 2AB
23-03-2020 12:00,49.3,66.0791,38.31744,161.97375,60.65388,M60,M28 2AB
23-03-2020 13:00,53.1,69.25428,37.12002,173.09641,66.90799,M60,M28 2AB
23-03-2020 14:00,58,68.01949,35.87271,170.36922,66.07413,M60,M28 2AB
23-03-2020 15:00,36.7,54.5426,44.65379,152.50879,68.87798,M60,M28 2AB
23-03-2020 16:00,44.4,78.53287,33.37808,203.41636,83.00096,M60,M28 2AB
23-03-2020 17:00,52.2,79.37959,34.67529,208.87074,87.15706,M60,M28 2AB
23-03-2020 18:00,null,69.50124,29.48647,192.77496,86.20788,M60,M28 2AB
23-03-2020 19:00,null,75.88689,18.26066,212.40004,96.04177,M60,M28 2AB
23-03-2020 20:00,null,46.92216,22.95055,153.31091,81.3646,M60,M28 2AB
23-03-2020 21:00,null,26.77738,18.70969,116.68099,75.62291,M60,M28 2AB
23-03-2020 22:00,null,25.47203,37.51916,93.84745,54.79089,M60,M28 2AB
23-03-2020 23:00,null,22.86132,36.87056,85.29156,50.23802,M60,M28 2AB
24-03-2020 00:00,null,11.21898,38.16776,60.15862,42.95642,M60,M28 2AB
24-03-2020 01:00,null,8.24708,38.26755,51.16576,38.52042,M60,M28 2AB
24-03-2020 02:00,null,6.78617,46.30024,40.37522,29.96991,M60,M28 2AB
24-03-2020 03:00,null,6.32669,47.99659,41.10769,31.40691,M60,M28 2AB
24-03-2020 04:00,null,4.87756,47.39788,38.5887,31.10989,M60,M28 2AB
24-03-2020 05:00,null,12.51199,44.70368,60.13406,40.94928,M60,M28 2AB
24-03-2020 06:00,null,32.16359,35.67314,100.16984,50.85302,M60,M28 2AB
24-03-2020 07:00,44.4,83.34259,18.6598,209.23653,81.44635,M60,M28 2AB
24-03-2020 08:00,58.9,99.283,17.46238,230.19234,77.96052,M60,M28 2AB
24-03-2020 09:00,null,80.09088,24.99614,195.73048,72.92617,M60,M28 2AB
24-03-2020 10:00,73.4,69.52284,29.38668,168.77198,62.17178,M60,M28 2AB
24-03-2020 11:00,74.4,72.13835,31.88131,175.04265,64.43206,M60,M28 2AB
24-03-2020 12:00,54.1,58.95481,38.86626,148.88808,58.49198,M60,M28 2AB
24-03-2020 13:00,53.1,46.05402,46.30024,119.89296,49.27777,M60,M28 2AB
24-03-2020 14:00,51.2,47.32643,45.75142,125.94924,53.38306,M60,M28 2AB
24-03-2020 15:00,54.1,40.25751,49.09422,113.89027,52.16295,M60,M28 2AB
24-03-2020 16:00,52.2,44.14542,48.34583,129.59373,61.90504,M60,M28 2AB
24-03-2020 17:00,46.4,50.26003,41.76002,150.87111,73.8068,M60,M28 2AB
24-03-2020 18:00,44.4,37.85408,43.75572,129.43295,71.39084,M60,M28 2AB
24-03-2020 19:00,46.4,26.08432,50.591,92.82727,52.83187,M60,M28 2AB
24-03-2020 20:00,35.7,22.83262,49.8925,83.87684,48.86731,M60,M28 2AB
24-03-2020 21:00,41.5,14.70336,50.04218,68.22697,45.68214,M60,M28 2AB
24-03-2020 22:00,39.6,11.52234,55.72992,53.97059,36.30325,M60,M28 2AB
24-03-2020 23:00,null,7.38702,51.04003,44.96656,33.63995,M60,M28 2AB
25-03-2020 00:00,null,2.79222,46.44992,34.51545,30.2341,M60,M28 2AB
25-03-2020 01:00,null,0.18885,52.68648,18.04875,17.75918,M60,M28 2AB
25-03-2020 02:00,null,4.1429,36.72088,35.39918,29.04682,M60,M28 2AB
25-03-2020 03:00,20.3,5.24059,35.22411,43.45666,35.4212,M60,M28 2AB
25-03-2020 04:00,41.5,10.19791,37.41938,52.15874,36.52216,M60,M28 2AB
25-03-2020 05:00,46.4,6.86942,45.2525,42.75834,32.22538,M60,M28 2AB
25-03-2020 06:00,40.6,36.18841,22.75098,116.02767,60.53955,M60,M28 2AB
25-03-2020 07:00,34.8,46.77582,16.46453,140.09267,68.37075,M60,M28 2AB
25-03-2020 08:00,52.2,94.9326,16.11528,236.46009,90.89881,M60,M28 2AB
25-03-2020 09:00,53.1,66.81754,31.58195,179.03714,76.58501,M60,M28 2AB
25-03-2020 10:00,46.4,50.77708,37.07013,147.07581,69.21871,M60,M28 2AB
25-03-2020 11:00,50.2,38.56084,43.80562,117.47802,58.35222,M60,M28 2AB
25-03-2020 12:00,43.5,43.37651,50.24175,124.13886,57.62914,M60,M28 2AB
25-03-2020 13:00,32.9,17.3152,69.00133,58.8733,32.3237,M60,M28 2AB
25-03-2020 14:00,null,30.73536,59.52175,101.79279,54.6659,M60,M28 2AB
25-03-2020 15:00,null,19.93549,74.78886,70.15377,39.58644,M60,M28 2AB
25-03-2020 16:00,null,35.0553,58.67358,112.42866,58.67794,M60,M28 2AB
25-03-2020 17:00,null,25.601,72.39402,90.88834,51.63403,M60,M28 2AB
25-03-2020 18:00,null,36.47168,29.43658,136.70853,80.78606,M60,M28 2AB
25-03-2020 19:00,null,42.98701,10.42753,162.6536,96.74111,M60,M28 2AB
25-03-2020 20:00,null,24.00757,8.6314,130.15511,93.34402,M60,M28 2AB
25-03-2020 21:00,null,2.19538,17.3127,73.16189,69.79568,M60,M28 2AB
25-03-2020 22:00,null,1.8767,16.01549,64.03008,61.15252,M60,M28 2AB
25-03-2020 23:00,null,5.73632,11.22581,76.86833,68.07276,M60,M28 2AB
26-03-2020 00:00,null,4.81568,10.17807,65.53415,58.15021,M60,M28 2AB
26-03-2020 01:00,null,2.22305,13.47098,55.05792,51.64929,M60,M28 2AB
26-03-2020 02:00,null,0.47299,16.16517,37.82989,37.10465,M60,M28 2AB
26-03-2020 03:00,null,0.49664,16.16517,36.39422,35.63272,M60,M28 2AB
26-03-2020 04:00,null,0.24832,15.9656,29.87987,29.49912,M60,M28 2AB
26-03-2020 05:00,null,1.17065,13.02194,31.38732,29.59235,M60,M28 2AB
26-03-2020 06:00,null,1.06423,16.81377,33.27164,31.63985,M60,M28 2AB
26-03-2020 07:00,null,4.00858,15.81592,39.40913,33.26272,M60,M28 2AB
26-03-2020 08:00,null,14.26062,22.00259,62.82848,40.9625,M60,M28 2AB
26-03-2020 09:00,null,8.97497,46.05078,48.34617,34.58474,M60,M28 2AB
26-03-2020 10:00,null,17.5952,58.5738,65.1435,38.16457,M60,M28 2AB
26-03-2020 11:00,null,33.09742,54.18326,107.08299,56.33433,M60,M28 2AB
26-03-2020 12:00,null,22.88085,66.65638,80.05652,44.97303,M60,M28 2AB
26-03-2020 13:00,null,27.88271,59.27229,94.9157,52.1628,M60,M28 2AB
26-03-2020 14:00,null,32.38793,62.76477,103.26052,53.59972,M60,M28 2AB
26-03-2020 15:00,null,36.89316,56.97724,117.20446,60.63575,M60,M28 2AB
26-03-2020 16:00,null,29.55,56.42842,102.61447,57.30511,M60,M28 2AB
26-03-2020 17:00,null,38.59592,48.74497,131.95597,72.77639,M60,M28 2AB
26-03-2020 18:00,null,31.6075,46.00089,124.14952,75.68535,M60,M28 2AB
26-03-2020 19:00,null,6.42083,57.47616,61.59022,51.74509,M60,M28 2AB
26-03-2020 20:00,null,0.24832,53.68433,45.06207,44.68132,M60,M28 2AB
26-03-2020 21:00,null,0.35474,40.96174,53.72993,53.186,M60,M28 2AB
26-03-2020 22:00,null,0.88686,44.00519,48.07698,46.71716,M60,M28 2AB
26-03-2020 23:00,null,3.26363,53.33508,41.83182,36.82766,M60,M28 2AB
27-03-2020 00:00,null,3.01531,56.12906,38.06319,33.43978,M60,M28 2AB
27-03-2020 01:00,null,0.42647,55.72992,26.40379,25.74988,M60,M28 2AB
27-03-2020 02:00,null,4.79776,38.06798,50.50534,43.14887,M60,M28 2AB
27-03-2020 03:00,null,0.1777,56.77767,23.41807,23.14561,M60,M28 2AB
27-03-2020 04:00,null,0.31985,64.11186,23.20224,22.71181,M60,M28 2AB
27-03-2020 05:00,null,1.84803,60.61939,29.02978,26.19618,M60,M28 2AB
27-03-2020 06:00,null,13.54035,48.5454,66.0994,45.33782,M60,M28 2AB
27-03-2020 07:00,null,4.76222,50.79057,42.57341,35.27144,M60,M28 2AB
