timestamp,NO level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
07-03-2020 09:00,60.82928,134.87139,10.6,41.60113,TAM1,SK14 8LZ
07-03-2020 10:00,38.74044,92.52805,9.6,33.12687,TAM1,SK14 8LZ
07-03-2020 11:00,24.80747,66.39018,12.3,28.35259,TAM1,SK14 8LZ
07-03-2020 12:00,35.34215,86.77772,19.2,32.58717,TAM1,SK14 8LZ
07-03-2020 13:00,22.7685,57.50331,22.1,22.59209,TAM1,SK14 8LZ
07-03-2020 14:00,11.894,35.5475,16.3,17.3103,TAM1,SK14 8LZ
07-03-2020 15:00,20.72953,52.27573,14.2,20.49089,TAM1,SK14 8LZ
07-03-2020 16:00,16.31176,44.95713,8.3,19.94611,TAM1,SK14 8LZ
07-03-2020 17:00,15.29228,41.82059,14,18.37275,TAM1,SK14 8LZ
07-03-2020 18:00,11.894,37.11577,13.6,18.87857,TAM1,SK14 8LZ
07-03-2020 19:00,9.85502,31.8882,13.7,16.77737,TAM1,SK14 8LZ
07-03-2020 20:00,10.87451,32.41095,14.9,15.73694,TAM1,SK14 8LZ
07-03-2020 21:00,8.15588,25.61511,18.8,13.1096,TAM1,SK14 8LZ
07-03-2020 22:00,4.7576,18.29651,16.4,11.00163,TAM1,SK14 8LZ
07-03-2020 23:00,4.41777,15.68272,12.5,8.9089,TAM1,SK14 8LZ
08-03-2020 00:00,4.07794,14.63721,11.8,8.38445,TAM1,SK14 8LZ
08-03-2020 01:00,3.61935,13.91831,11.8,8.36872,TAM1,SK14 8LZ
08-03-2020 02:00,2.26209,11.13465,5.9,7.66616,TAM1,SK14 8LZ
08-03-2020 03:00,3.73245,12.52648,7.3,6.80346,TAM1,SK14 8LZ
08-03-2020 04:00,3.73245,13.04842,6.5,7.3254,TAM1,SK14 8LZ
08-03-2020 05:00,4.07177,15.13616,5.8,8.89287,TAM1,SK14 8LZ
08-03-2020 06:00,6.44697,18.26778,4.1,8.38257,TAM1,SK14 8LZ
08-03-2020 07:00,10.51873,32.88201,1.2,16.75351,TAM1,SK14 8LZ
08-03-2020 08:00,14.5905,48.54011,4.6,26.16832,TAM1,SK14 8LZ
08-03-2020 09:00,10.17942,27.66265,5.7,12.05442,TAM1,SK14 8LZ
08-03-2020 10:00,15.60845,39.14525,3.2,15.21264,TAM1,SK14 8LZ
08-03-2020 11:00,26.12718,65.24208,10.2,25.18097,TAM1,SK14 8LZ
08-03-2020 12:00,43.09288,109.6067,9.3,43.53187,TAM1,SK14 8LZ
08-03-2020 13:00,34.94934,89.25117,5.3,35.66293,TAM1,SK14 8LZ
08-03-2020 14:00,54.96887,137.79128,18.6,53.50686,TAM1,SK14 8LZ
08-03-2020 15:00,36.3066,94.47054,9.4,38.8012,TAM1,SK14 8LZ
08-03-2020 16:00,22.05541,59.50078,7.8,25.68296,TAM1,SK14 8LZ
08-03-2020 17:00,22.39473,64.19821,12.7,29.86011,TAM1,SK14 8LZ
08-03-2020 18:00,15.26913,44.36462,16.1,20.95228,TAM1,SK14 8LZ
08-03-2020 19:00,21.37678,60.02272,13.8,27.24544,TAM1,SK14 8LZ
08-03-2020 20:00,45.12877,126.30868,11.6,57.1122,TAM1,SK14 8LZ
08-03-2020 21:00,32.23483,97.60216,13.1,48.17611,TAM1,SK14 8LZ
08-03-2020 22:00,8.48285,30.27233,6.1,17.26547,TAM1,SK14 8LZ
08-03-2020 23:00,9.16148,29.22845,5.9,15.18105,TAM1,SK14 8LZ
09-03-2020 00:00,8.82216,26.09683,4.8,12.5697,TAM1,SK14 8LZ
09-03-2020 01:00,4.96906,13.20161,10.1,5.58248,TAM1,SK14 8LZ
09-03-2020 02:00,3.16213,11.11714,6.9,6.26861,TAM1,SK14 8LZ
09-03-2020 03:00,4.7432,14.59125,2.8,7.31845,TAM1,SK14 8LZ
09-03-2020 04:00,7.45359,22.40799,14.9,10.97931,TAM1,SK14 8LZ
09-03-2020 05:00,9.48639,26.0558,10.3,11.51021,TAM1,SK14 8LZ
09-03-2020 06:00,44.38275,103.70209,13.5,35.64948,TAM1,SK14 8LZ
09-03-2020 07:00,125.35586,263.68471,19.6,71.47506,TAM1,SK14 8LZ
09-03-2020 08:00,126.37226,272.02256,23.9,78.25446,TAM1,SK14 8LZ
09-03-2020 09:00,117.90227,265.24806,18.3,84.46709,TAM1,SK14 8LZ
09-03-2020 10:00,159.23583,337.68318,20.4,93.52499,TAM1,SK14 8LZ
09-03-2020 11:00,129.42146,272.54368,18.2,74.10021,TAM1,SK14 8LZ
09-03-2020 12:00,88.7655,198.02409,18.3,61.91888,TAM1,SK14 8LZ
09-03-2020 13:00,74.87472,171.96829,25.6,57.16199,TAM1,SK14 8LZ
09-03-2020 14:00,33.87996,81.2941,26.5,29.34555,TAM1,SK14 8LZ
09-03-2020 15:00,38.62316,90.15307,21.5,30.93172,TAM1,SK14 8LZ
09-03-2020 16:00,14.90719,39.60482,21,16.74746,TAM1,SK14 8LZ
09-03-2020 17:00,18.29518,44.81598,12.1,16.76376,TAM1,SK14 8LZ
09-03-2020 18:00,17.61758,43.25263,16.6,16.23938,TAM1,SK14 8LZ
09-03-2020 19:00,14.22959,35.43589,7.1,13.6175,TAM1,SK14 8LZ
09-03-2020 20:00,11.85799,31.78808,6.1,13.60608,TAM1,SK14 8LZ
09-03-2020 21:00,8.13119,21.88687,4.4,9.41922,TAM1,SK14 8LZ
09-03-2020 22:00,5.75959,16.1546,8.6,7.32334,TAM1,SK14 8LZ
09-03-2020 23:00,6.77599,19.28129,6.3,8.89158,TAM1,SK14 8LZ
10-03-2020 00:00,2.7104,11.46455,9.8,7.30867,TAM1,SK14 8LZ
10-03-2020 01:00,7.21675,20.81182,4.8,9.74628,TAM1,SK14 8LZ
10-03-2020 02:00,4.05942,13.18082,8,6.95646,TAM1,SK14 8LZ
10-03-2020 03:00,4.05942,12.48709,4.9,6.26273,TAM1,SK14 8LZ
10-03-2020 04:00,6.08913,20.29152,8.6,10.95498,TAM1,SK14 8LZ
10-03-2020 05:00,9.1337,25.49447,6.6,11.48966,TAM1,SK14 8LZ
10-03-2020 06:00,19.95883,47.86718,8.5,17.26406,TAM1,SK14 8LZ
10-03-2020 07:00,32.81367,75.44283,7,25.12924,TAM1,SK14 8LZ
10-03-2020 08:00,24.35654,61.91515,4.5,24.56898,TAM1,SK14 8LZ
10-03-2020 09:00,29.09253,73.36165,5.1,28.75372,TAM1,SK14 8LZ
10-03-2020 10:00,28.75425,66.59781,6.9,22.50858,TAM1,SK14 8LZ
10-03-2020 11:00,28.75425,66.07751,6.7,21.98828,TAM1,SK14 8LZ
10-03-2020 12:00,36.19652,85.84874,6.5,30.34818,TAM1,SK14 8LZ
10-03-2020 13:00,39.57938,99.89671,6,39.20918,TAM1,SK14 8LZ
10-03-2020 14:00,72.73133,169.61629,9.1,58.09647,TAM1,SK14 8LZ
10-03-2020 15:00,46.00679,116.02587,8.1,45.4831,TAM1,SK14 8LZ
10-03-2020 16:00,45.33022,109.78232,17,40.27695,TAM1,SK14 8LZ
10-03-2020 17:00,45.66851,112.9041,23.6,42.88003,TAM1,SK14 8LZ
10-03-2020 18:00,40.25595,101.4576,26.7,39.73268,TAM1,SK14 8LZ
10-03-2020 19:00,44.31537,116.54616,26.4,48.59688,TAM1,SK14 8LZ
10-03-2020 20:00,45.66851,124.87089,24.7,54.84682,TAM1,SK14 8LZ
10-03-2020 21:00,26.72454,76.48342,21.9,35.50637,TAM1,SK14 8LZ
10-03-2020 22:00,19.62054,59.31367,18.3,29.22926,TAM1,SK14 8LZ
10-03-2020 23:00,17.92912,58.27308,13.1,30.78215,TAM1,SK14 8LZ
11-03-2020 00:00,9.47199,35.38009,10.6,20.85657,TAM1,SK14 8LZ
11-03-2020 01:00,9.00722,33.24638,9.5,19.4355,TAM1,SK14 8LZ
11-03-2020 02:00,4.95397,20.08636,9.4,12.49037,TAM1,SK14 8LZ
11-03-2020 03:00,23.30619,63.89539,13.3,28.15973,TAM1,SK14 8LZ
11-03-2020 04:00,7.09319,25.45426,11.8,14.57819,TAM1,SK14 8LZ
11-03-2020 05:00,29.0483,75.32383,14.2,30.78374,TAM1,SK14 8LZ
11-03-2020 06:00,56.40773,135.06343,14.3,48.57277,TAM1,SK14 8LZ
11-03-2020 07:00,50.32786,110.12864,13.7,32.96033,TAM1,SK14 8LZ
11-03-2020 08:00,27.02167,62.85644,13,21.42379,TAM1,SK14 8LZ
11-03-2020 09:00,27.35944,64.41487,8.6,22.46431,TAM1,SK14 8LZ
11-03-2020 10:00,33.43932,72.20698,10.6,20.93408,TAM1,SK14 8LZ
11-03-2020 11:00,17.22631,41.0385,7.5,14.62519,TAM1,SK14 8LZ
11-03-2020 12:00,19.25294,44.67483,8.6,15.15406,TAM1,SK14 8LZ
11-03-2020 13:00,29.72384,63.89539,9.9,18.31948,TAM1,SK14 8LZ
11-03-2020 14:00,21.27956,50.38905,12.4,17.76084,TAM1,SK14 8LZ
11-03-2020 15:00,23.98173,56.62274,11.1,19.85127,TAM1,SK14 8LZ
11-03-2020 16:00,17.90186,47.79167,16.7,20.34254,TAM1,SK14 8LZ
11-03-2020 17:00,63.83869,164.15401,19.3,66.26938,TAM1,SK14 8LZ
11-03-2020 18:00,15.87523,44.67483,7.9,20.33314,TAM1,SK14 8LZ
11-03-2020 19:00,16.213,42.59693,9.2,17.73734,TAM1,SK14 8LZ
11-03-2020 20:00,12.49752,32.20743,12,13.04483,TAM1,SK14 8LZ
11-03-2020 21:00,7.43096,20.25951,9.5,8.86554,TAM1,SK14 8LZ
11-03-2020 22:00,7.09319,19.74004,1.3,8.86397,TAM1,SK14 8LZ
11-03-2020 23:00,8.1065,22.33741,5.9,9.90762,TAM1,SK14 8LZ
12-03-2020 00:00,5.40433,18.18162,0.6,9.89509,TAM1,SK14 8LZ
12-03-2020 01:00,4.49675,15.21385,-1.4,8.31893,TAM1,SK14 8LZ
12-03-2020 02:00,4.94643,11.75616,3.9,4.17174,TAM1,SK14 8LZ
12-03-2020 03:00,5.3961,12.96635,6.3,4.69244,TAM1,SK14 8LZ
12-03-2020 04:00,5.05885,13.48501,9,5.72822,TAM1,SK14 8LZ
12-03-2020 05:00,9.78044,25.41405,9,10.41759,TAM1,SK14 8LZ
12-03-2020 06:00,16.18831,37.34309,15.2,12.52136,TAM1,SK14 8LZ
12-03-2020 07:00,30.69034,68.46234,13.6,21.40447,TAM1,SK14 8LZ
12-03-2020 08:00,42.49432,93.35773,null,28.20069,TAM1,SK14 8LZ
12-03-2020 09:00,39.45901,87.65254,13.9,27.14957,TAM1,SK14 8LZ
12-03-2020 10:00,36.4237,77.79811,15.5,21.94921,TAM1,SK14 8LZ
12-03-2020 11:00,36.4237,80.91003,20.2,25.06114,TAM1,SK14 8LZ
12-03-2020 12:00,33.38839,74.68619,18.1,23.49136,TAM1,SK14 8LZ
12-03-2020 13:00,30.69034,68.98099,26.1,21.92313,TAM1,SK14 8LZ
12-03-2020 14:00,20.57265,48.75348,19.4,17.2092,TAM1,SK14 8LZ
12-03-2020 15:00,27.99229,63.2758,16.6,20.35489,TAM1,SK14 8LZ
12-03-2020 16:00,32.37662,78.31676,18.2,28.6733,TAM1,SK14 8LZ
12-03-2020 17:00,32.37662,73.13022,24.1,23.48676,TAM1,SK14 8LZ
12-03-2020 18:00,55.64732,124.99563,15.3,39.67093,TAM1,SK14 8LZ
12-03-2020 19:00,81.61607,185.67815,9.1,60.53526,TAM1,SK14 8LZ
12-03-2020 20:00,21.58442,58.60791,11.1,25.51227,TAM1,SK14 8LZ
12-03-2020 21:00,16.52557,50.8281,11.5,25.48925,TAM1,SK14 8LZ
12-03-2020 22:00,17.53734,51.86541,6.6,24.9752,TAM1,SK14 8LZ
12-03-2020 23:00,11.12947,34.74982,7.7,17.68488,TAM1,SK14 8LZ
13-03-2020 00:00,8.76867,28.52597,8.9,15.08087,TAM1,SK14 8LZ
13-03-2020 01:00,8.97979,25.54645,6.3,11.77763,TAM1,SK14 8LZ
13-03-2020 02:00,3.14293,12.428,10.5,7.60892,TAM1,SK14 8LZ
13-03-2020 03:00,4.71439,15.01717,9.9,7.78854,TAM1,SK14 8LZ
13-03-2020 04:00,7.07158,20.1955,11.9,9.35256,TAM1,SK14 8LZ
13-03-2020 05:00,9.76552,27.44517,8.2,12.47158,TAM1,SK14 8LZ
13-03-2020 06:00,24.58217,56.96167,9.4,19.26953,TAM1,SK14 8LZ
13-03-2020 07:00,69.70562,157.93919,9.2,51.05874,TAM1,SK14 8LZ
13-03-2020 08:00,99.33892,217.49003,7.2,65.17248,TAM1,SK14 8LZ
13-03-2020 09:00,86.54272,190.56269,9.4,57.86571,TAM1,SK14 8LZ
13-03-2020 10:00,83.51204,190.04486,6.8,61.99485,TAM1,SK14 8LZ
13-03-2020 11:00,76.10372,163.63536,23.5,46.94462,TAM1,SK14 8LZ
13-03-2020 12:00,68.35865,147.06469,31.6,42.24956,TAM1,SK14 8LZ
13-03-2020 13:00,109.10444,233.02503,27.3,65.73389,TAM1,SK14 8LZ
13-03-2020 14:00,34.01095,79.74634,17.8,27.59695,TAM1,SK14 8LZ
13-03-2020 15:00,21.88824,53.85468,11.5,20.29318,TAM1,SK14 8LZ
13-03-2020 16:00,44.44996,104.08451,14.1,35.92886,TAM1,SK14 8LZ
13-03-2020 17:00,68.02191,155.86786,18.6,51.56906,TAM1,SK14 8LZ
13-03-2020 18:00,48.49086,116.51252,19.1,42.1609,TAM1,SK14 8LZ
13-03-2020 19:00,48.49086,123.24435,23.1,48.89273,TAM1,SK14 8LZ
13-03-2020 20:00,54.21548,129.97618,16.2,46.84694,TAM1,SK14 8LZ
13-03-2020 21:00,53.54199,132.56535,16.5,50.46877,TAM1,SK14 8LZ
13-03-2020 22:00,23.57195,66.28268,18.8,30.13953,TAM1,SK14 8LZ
13-03-2020 23:00,37.71512,94.24568,21.6,36.41664,TAM1,SK14 8LZ
14-03-2020 00:00,21.21475,58.51518,20.7,25.98634,TAM1,SK14 8LZ
14-03-2020 01:00,35.41599,93.06229,26.5,38.75854,TAM1,SK14 8LZ
14-03-2020 02:00,14.79402,41.36102,21.1,18.67717,TAM1,SK14 8LZ
14-03-2020 03:00,8.40569,26.36765,13.8,13.4791,TAM1,SK14 8LZ
14-03-2020 04:00,6.72456,23.78259,13.5,13.47175,TAM1,SK14 8LZ
14-03-2020 05:00,15.13025,40.84401,11.3,17.64462,TAM1,SK14 8LZ
14-03-2020 06:00,17.48384,44.98011,6.8,18.17193,TAM1,SK14 8LZ
14-03-2020 07:00,22.19103,54.80335,8.1,20.77758,TAM1,SK14 8LZ
14-03-2020 08:00,20.50989,54.28634,10.2,22.83828,TAM1,SK14 8LZ
14-03-2020 09:00,15.46648,39.29297,7.6,15.57804,TAM1,SK14 8LZ
14-03-2020 10:00,22.86348,50.66725,11.1,15.6104,TAM1,SK14 8LZ
14-03-2020 11:00,16.81139,42.91206,10.6,17.13496,TAM1,SK14 8LZ
14-03-2020 12:00,22.19103,52.21829,13.6,18.19252,TAM1,SK14 8LZ
14-03-2020 13:00,13.11288,35.67388,12.8,15.56774,TAM1,SK14 8LZ
14-03-2020 14:00,9.07815,26.88466,11.8,12.96503,TAM1,SK14 8LZ
14-03-2020 15:00,15.46648,40.84401,10,17.12908,TAM1,SK14 8LZ
14-03-2020 16:00,12.44043,37.22492,14.3,18.14986,TAM1,SK14 8LZ
14-03-2020 17:00,19.50121,54.80335,12.9,24.90192,TAM1,SK14 8LZ
14-03-2020 18:00,16.47516,63.07555,9.9,37.814,TAM1,SK14 8LZ
14-03-2020 19:00,14.12156,38.77596,5.9,17.12319,TAM1,SK14 8LZ
14-03-2020 20:00,13.78534,36.70791,9.8,15.57068,TAM1,SK14 8LZ
14-03-2020 21:00,7.06078,20.68051,6.3,9.85413,TAM1,SK14 8LZ
14-03-2020 22:00,5.37964,17.57843,14.5,9.32976,TAM1,SK14 8LZ
14-03-2020 23:00,5.37964,17.06142,15.9,8.81275,TAM1,SK14 8LZ
15-03-2020 00:00,4.70719,14.47636,12.3,7.25877,TAM1,SK14 8LZ
15-03-2020 01:00,4.9238,13.76512,9.6,6.21541,TAM1,SK14 8LZ
15-03-2020 02:00,1.79047,8.94733,8.5,6.20198,TAM1,SK14 8LZ
15-03-2020 03:00,3.35713,10.32384,10.7,5.17631,TAM1,SK14 8LZ
15-03-2020 04:00,1.67857,8.25907,7.1,5.68531,TAM1,SK14 8LZ
15-03-2020 05:00,3.02142,10.32384,5.3,5.69106,TAM1,SK14 8LZ
15-03-2020 06:00,4.69999,13.93719,7,6.73064,TAM1,SK14 8LZ
15-03-2020 07:00,5.70713,16.51815,3.7,7.76734,TAM1,SK14 8LZ
15-03-2020 08:00,9.39997,24.26103,6.6,9.84794,TAM1,SK14 8LZ
15-03-2020 09:00,8.72855,23.74484,3.2,10.36125,TAM1,SK14 8LZ
15-03-2020 10:00,14.09996,35.10106,1.5,13.48143,TAM1,SK14 8LZ
15-03-2020 11:00,19.13566,48.52206,6.8,19.18112,TAM1,SK14 8LZ
15-03-2020 12:00,12.08568,33.55249,5.7,15.02137,TAM1,SK14 8LZ
15-03-2020 13:00,46.32844,113.56226,11.2,42.52631,TAM1,SK14 8LZ
15-03-2020 14:00,62.10697,148.66332,14.1,53.43397,TAM1,SK14 8LZ
15-03-2020 15:00,48.34272,121.30514,10.8,47.18067,TAM1,SK14 8LZ
15-03-2020 16:00,44.98559,110.46511,18.8,41.48817,TAM1,SK14 8LZ
15-03-2020 17:00,29.87849,79.49358,13.1,33.68054,TAM1,SK14 8LZ
15-03-2020 18:00,35.92133,92.91458,10.8,37.83598,TAM1,SK14 8LZ
15-03-2020 19:00,30.2142,82.59074,13,36.26294,TAM1,SK14 8LZ
15-03-2020 20:00,33.90705,97.56031,11.2,45.57023,TAM1,SK14 8LZ
15-03-2020 21:00,29.54277,85.1717,15,39.87341,TAM1,SK14 8LZ
15-03-2020 22:00,17.12138,53.68398,10.9,27.43156,TAM1,SK14 8LZ
15-03-2020 23:00,10.74283,32.00391,10.7,15.53181,TAM1,SK14 8LZ
16-03-2020 00:00,8.72855,26.3258,10,12.94221,TAM1,SK14 8LZ
16-03-2020 01:00,6.25705,21.98918,9.9,12.39518,TAM1,SK14 8LZ
16-03-2020 02:00,8.93864,27.48648,16.8,13.78076,TAM1,SK14 8LZ
16-03-2020 03:00,10.72637,33.49914,12.1,17.05228,TAM1,SK14 8LZ
16-03-2020 04:00,8.04477,27.31469,9.8,14.97954,TAM1,SK14 8LZ
16-03-2020 05:00,14.07836,44.32194,10.6,22.73543,TAM1,SK14 8LZ
16-03-2020 06:00,46.92785,109.77412,7.6,37.81908,TAM1,SK14 8LZ
16-03-2020 07:00,130.72759,286.03115,17.3,85.58497,TAM1,SK14 8LZ
16-03-2020 08:00,180.67223,376.73652,24.7,99.70962,TAM1,SK14 8LZ
16-03-2020 09:00,108.60446,247.89366,18.3,81.36915,TAM1,SK14 8LZ
16-03-2020 10:00,85.81093,188.11057,24,56.53565,TAM1,SK14 8LZ
16-03-2020 11:00,63.6878,147.39623,35.3,49.74296,TAM1,SK14 8LZ
16-03-2020 12:00,37.54228,85.55166,19.2,27.98763,TAM1,SK14 8LZ
16-03-2020 13:00,39.21828,91.22074,11.6,31.08689,TAM1,SK14 8LZ
16-03-2020 14:00,28.82711,68.02903,12.3,23.82808,TAM1,SK14 8LZ
16-03-2020 15:00,28.49191,64.9368,15.4,21.24981,TAM1,SK14 8LZ
16-03-2020 16:00,27.82151,60.29846,12.1,17.6394,TAM1,SK14 8LZ
16-03-2020 17:00,22.79353,53.08326,5.2,18.13367,TAM1,SK14 8LZ
16-03-2020 18:00,19.44154,52.56789,9.5,22.75794,TAM1,SK14 8LZ
16-03-2020 19:00,16.42475,44.32194,9.6,19.13768,TAM1,SK14 8LZ
16-03-2020 20:00,14.41355,38.65286,13.8,16.55238,TAM1,SK14 8LZ
16-03-2020 21:00,11.39677,29.37617,12.7,11.90138,TAM1,SK14 8LZ
16-03-2020 22:00,6.36878,18.038,9.9,8.27267,TAM1,SK14 8LZ
16-03-2020 23:00,4.35759,13.39966,12.4,6.71812,TAM1,SK14 8LZ
17-03-2020 00:00,2.68159,9.27669,10.4,5.16497,TAM1,SK14 8LZ
17-03-2020 01:00,3.56997,9.60495,12.5,4.13107,TAM1,SK14 8LZ
17-03-2020 02:00,2.23123,6.86068,7.4,3.43951,TAM1,SK14 8LZ
17-03-2020 03:00,3.34685,8.74736,6.8,3.6156,TAM1,SK14 8LZ
17-03-2020 04:00,4.3509,10.80557,2.3,4.13428,TAM1,SK14 8LZ
17-03-2020 05:00,5.02027,12.34922,1.2,4.65158,TAM1,SK14 8LZ
17-03-2020 06:00,17.4036,37.04766,2.2,10.36251,TAM1,SK14 8LZ
17-03-2020 07:00,32.79909,73.58076,3.9,23.28953,TAM1,SK14 8LZ
17-03-2020 08:00,34.47251,76.66807,12.1,23.81095,TAM1,SK14 8LZ
17-03-2020 09:00,28.1135,64.31885,9,21.21208,TAM1,SK14 8LZ
17-03-2020 10:00,25.77071,59.68789,null,20.17335,TAM1,SK14 8LZ
17-03-2020 11:00,18.74234,45.28047,null,16.54262,TAM1,SK14 8LZ
17-03-2020 12:00,19.41171,48.88232,null,19.11813,TAM1,SK14 8LZ
17-03-2020 13:00,23.09324,54.02783,null,18.6187,TAM1,SK14 8LZ
17-03-2020 14:00,19.07702,44.25137,null,15.00034,TAM1,SK14 8LZ
17-03-2020 15:00,16.73423,43.22227,null,17.56347,TAM1,SK14 8LZ
17-03-2020 16:00,17.06891,40.64951,null,14.47754,TAM1,SK14 8LZ
17-03-2020 17:00,10.70991,28.30029,null,11.87867,TAM1,SK14 8LZ
17-03-2020 18:00,14.05675,36.01855,null,14.46517,TAM1,SK14 8LZ
17-03-2020 19:00,10.37522,28.30029,null,12.39184,TAM1,SK14 8LZ
17-03-2020 20:00,8.7018,23.15479,null,9.81221,TAM1,SK14 8LZ
17-03-2020 21:00,5.35495,15.95107,null,7.74026,TAM1,SK14 8LZ
17-03-2020 22:00,4.68558,14.92197,null,7.73751,TAM1,SK14 8LZ
17-03-2020 23:00,4.01622,13.37832,null,7.22021,TAM1,SK14 8LZ
18-03-2020 00:00,2.34279,10.29102,null,6.69879,TAM1,SK14 8LZ
18-03-2020 01:00,2.67336,10.2746,7.1,6.17551,TAM1,SK14 8LZ
18-03-2020 02:00,3.56448,11.64455,4.9,6.17909,TAM1,SK14 8LZ
18-03-2020 03:00,3.00753,11.30206,2.9,6.69058,TAM1,SK14 8LZ
18-03-2020 04:00,10.02511,24.14532,1.9,8.7737,TAM1,SK14 8LZ
18-03-2020 05:00,13.36681,32.87873,4.5,12.38324,TAM1,SK14 8LZ
18-03-2020 06:00,44.77881,98.63618,6.5,29.97631,TAM1,SK14 8LZ
18-03-2020 07:00,83.20838,181.86047,10.6,54.27607,TAM1,SK14 8LZ
18-03-2020 08:00,138.68063,286.66141,15.8,74.02075,TAM1,SK14 8LZ
18-03-2020 09:00,147.03488,316.45776,18.3,91.00742,TAM1,SK14 8LZ
18-03-2020 10:00,96.24101,210.11562,15,62.54813,TAM1,SK14 8LZ
18-03-2020 11:00,92.23097,203.43713,17.4,62.01828,TAM1,SK14 8LZ
18-03-2020 12:00,69.5074,162.85245,12.6,56.27593,TAM1,SK14 8LZ
18-03-2020 13:00,89.22344,201.38221,16.6,64.57484,TAM1,SK14 8LZ
18-03-2020 14:00,90.56012,207.54697,22.8,68.69006,TAM1,SK14 8LZ
18-03-2020 15:00,74.18578,178.26436,14.5,64.51441,TAM1,SK14 8LZ
18-03-2020 16:00,72.8491,176.20943,18.7,64.50904,TAM1,SK14 8LZ
18-03-2020 17:00,90.56012,214.73919,37.8,75.88228,TAM1,SK14 8LZ
18-03-2020 18:00,80.20084,188.53896,49.8,65.56604,TAM1,SK14 8LZ
18-03-2020 19:00,67.83655,167.98975,45.4,63.97516,TAM1,SK14 8LZ
18-03-2020 20:00,39.76625,104.80095,35,43.82688,TAM1,SK14 8LZ
18-03-2020 21:00,31.74617,89.38904,30,40.71226,TAM1,SK14 8LZ
18-03-2020 22:00,36.75872,104.80095,29,48.43836,TAM1,SK14 8LZ
18-03-2020 23:00,35.75621,95.04007,30.1,40.21465,TAM1,SK14 8LZ
19-03-2020 00:00,30.74366,88.36158,24.9,41.22197,TAM1,SK14 8LZ
19-03-2020 01:00,25.35784,71.12345,21.2,32.24197,TAM1,SK14 8LZ
19-03-2020 02:00,10.23211,38.29724,21,22.60822,TAM1,SK14 8LZ
19-03-2020 03:00,31.02999,74.37187,19.8,26.79322,TAM1,SK14 8LZ
19-03-2020 04:00,33.36558,84.63006,16.6,33.47022,TAM1,SK14 8LZ
19-03-2020 05:00,35.70117,87.19461,16.5,32.45358,TAM1,SK14 8LZ
19-03-2020 06:00,86.41685,175.92795,17.4,43.42396,TAM1,SK14 8LZ
19-03-2020 07:00,162.49038,328.77497,27.7,79.62654,TAM1,SK14 8LZ
19-03-2020 08:00,114.44394,225.68017,25.5,50.20191,TAM1,SK14 8LZ
19-03-2020 09:00,161.15575,325.69752,68.7,78.59547,TAM1,SK14 8LZ
19-03-2020 10:00,107.10351,228.75763,72.5,64.53453,TAM1,SK14 8LZ
19-03-2020 11:00,54.05224,118.995,39.3,36.11605,TAM1,SK14 8LZ
19-03-2020 12:00,65.39654,139.51138,28.7,39.23808,TAM1,SK14 8LZ
19-03-2020 13:00,87.41782,186.18614,40.3,52.14735,TAM1,SK14 8LZ
19-03-2020 14:00,118.78147,241.58036,35,59.45132,TAM1,SK14 8LZ
19-03-2020 15:00,91.75535,199.52178,29,58.83222,TAM1,SK14 8LZ
19-03-2020 16:00,95.42556,203.11215,32.4,56.795,TAM1,SK14 8LZ
19-03-2020 17:00,97.76115,216.4478,41.1,66.54946,TAM1,SK14 8LZ
19-03-2020 18:00,112.77566,252.86437,55.7,79.9441,TAM1,SK14 8LZ
19-03-2020 19:00,103.4333,233.37381,45.6,74.7783,TAM1,SK14 8LZ
19-03-2020 20:00,70.06772,167.7214,39.4,60.28573,TAM1,SK14 8LZ
19-03-2020 21:00,27.69343,87.19461,29.3,44.73194,TAM1,SK14 8LZ
19-03-2020 22:00,56.38783,140.5372,29.3,54.07706,TAM1,SK14 8LZ
19-03-2020 23:00,29.02806,78.98806,23.1,34.479,TAM1,SK14 8LZ
20-03-2020 00:00,22.02128,66.67823,29.8,32.91274,TAM1,SK14 8LZ
20-03-2020 01:00,16.87917,53.94002,29.7,28.059,TAM1,SK14 8LZ
20-03-2020 02:00,7.10702,27.99419,24.8,17.09691,TAM1,SK14 8LZ
20-03-2020 03:00,6.99597,21.50773,19.3,10.78073,TAM1,SK14 8LZ
20-03-2020 04:00,10.99367,28.67697,13.9,11.82025,TAM1,SK14 8LZ
20-03-2020 05:00,17.98964,43.01546,14,15.43174,TAM1,SK14 8LZ
20-03-2020 06:00,56.63404,118.80461,14,31.96695,TAM1,SK14 8LZ
20-03-2020 07:00,106.27211,223.27072,18.5,60.32242,TAM1,SK14 8LZ
20-03-2020 08:00,131.59086,262.18947,31.1,60.41964,TAM1,SK14 8LZ
20-03-2020 09:00,85.2842,180.25526,49,49.48797,TAM1,SK14 8LZ
20-03-2020 10:00,53.30263,116.75625,35.4,35.0267,TAM1,SK14 8LZ
20-03-2020 11:00,55.30148,114.70789,29.2,29.91348,TAM1,SK14 8LZ
20-03-2020 12:00,49.63807,108.56283,24.1,32.45218,TAM1,SK14 8LZ
20-03-2020 13:00,41.97582,94.73643,22.6,30.37441,TAM1,SK14 8LZ
20-03-2020 14:00,69.62656,142.36069,25,35.60146,TAM1,SK14 8LZ
